pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10
0.873,503.6261343,-592.9784923,41.83716967,51.17271146,-376.0662733,-15.53372782,76.76873054,-241.8735955,126.9368509,-517.8322278
0.861,396.7536313,284.9038693,-809.7280686,-380.8366467,-78.74075261,-546.7365137,76.12766243,-1.605224744,409.2568413,-292.5258444
0.898,105.2197647,804.5903994,-226.833743,433.2906793,162.0740339,252.4331306,-92.04823716,-271.6933056,-878.7020871,284.0970772
0.866,1235.607017,-374.8570348,-104.8287298,302.779084,202.5187937,-23.39410314,-324.8840222,-126.0556437,-342.231142,-74.19597733
0.841,-519.173889,195.7065417,98.39991192,13.99716302,-549.3888643,-309.491764,-169.5829177,-409.3331803,-129.3559247,-135.7715529
0.846,881.7452586,-910.9604967,537.5671464,-9.087587454,-373.6411311,485.2453651,-543.1184159,-445.1805822,3.817417009,-127.5748107
0.858,221.6611328,-640.4748208,-484.6983838,269.7108696,-3.773210739,-161.6855747,359.5310166,-342.7763883,-389.1057432,238.3818741
0.852,1284.270653,-140.8479833,656.2623675,341.7430824,-72.22740541,-564.2134305,-425.7178992,604.250859,107.9896308,-69.62797367
0.837,906.1156444,-384.959041,857.7095289,577.1562457,472.9280372,651.1850822,-410.0506748,-744.7842291,100.3095225,-106.8643573
0.882,-211.6627125,-382.8007204,-857.7976455,-325.9840172,64.83057581,425.2014939,450.3399321,92.1121609,207.8569127,-279.8646751
0.877,-1147.307456,-475.3123684,507.2468384,-225.4402192,24.53407533,221.5091547,-575.5443073,146.4931609,-37.20655394,35.59061044
0.856,139.7691881,578.0379315,545.5658228,798.8051892,-570.1121036,119.1922998,-252.8202007,310.8624109,-464.7020306,-48.33894128
0.823,-848.3156711,-962.426003,49.69263435,-565.487949,250.0784758,185.6068057,117.9903543,-27.46781222,-79.46024156,23.2512188
0.871,1106.042864,752.9605797,377.546449,-655.9816491,-327.6306095,-141.4526988,195.3325948,-62.57316142,7.498434264,546.9897346
0.833,177.5772223,541.2693119,-916.9400885,-438.283511,51.04281882,50.81851628,166.6480261,-47.02545685,94.25018532,-217.6694956
0.896,3.845430889,425.8230722,-574.7666774,5.794592775,-212.9413879,-220.755543,-60.18997457,159.6914629,-8.786899456,-497.8653724
0.992,949.4131234,-489.6870641,155.557484,-623.5656676,407.1235998,571.9949593,229.6003549,-177.2079805,178.979872,-382.8864538
1,-539.1230342,497.0652267,-702.6858882,189.9964084,-50.05654187,407.4244262,403.6654035,-187.6872242,72.24749963,-256.6255112
0.995,63.33506853,514.693112,-576.439767,-231.9449979,35.94530105,116.87756,-10.00325304,-329.7237404,-523.2276128,-371.2017357
1,-481.2718011,247.6535876,-415.6499057,668.9679531,-50.86006723,16.16363396,410.4905896,69.51624797,-553.0571867,-391.7066508
0.999,765.4049687,-838.166208,44.03002555,-373.2503967,270.7333438,361.8709327,12.38607086,-401.3730996,-78.46092282,-236.1043024
0.936,-822.4859656,-701.6926451,41.49457894,-206.4449792,425.8783236,123.0485381,213.8315307,188.237579,-518.4863301,-17.8337572
1,214.064588,154.2366486,-695.8920455,877.5146078,349.1428923,-250.9786975,-92.11900008,-382.5956488,86.04731698,117.8959993
0.995,931.9351786,501.0725342,-324.0505036,933.2226541,-279.9547767,240.8883711,-435.3351844,-340.7229313,277.9980354,-172.370754
1,-576.1945804,210.6576343,-340.6126282,1117.120065,425.2771555,393.2660453,394.7407718,-29.27502352,151.4254589,-60.92887336
1,-472.2356652,432.3555103,-740.8957099,689.4417774,254.6082284,324.6400094,237.0266014,-253.9691257,338.2769116,-275.7471092
1,978.457196,715.4939848,-241.9167013,295.7631939,-577.5127631,316.8612944,1.266112548,-99.45088262,287.4723752,5.316273436
1,-1000.685355,-200.424671,-78.20593283,549.417764,340.941138,333.4445235,177.8370616,-58.66528269,-139.8904678,-145.4538034
0.996,432.5097249,343.847848,-540.9614184,-14.76369526,57.58895331,294.0444232,140.7981243,-325.0373014,-105.6190844,135.6640472
1,-690.9440504,758.2116368,-222.4469506,716.9698131,-328.9023477,307.2383845,3.776208669,-341.2330464,537.201857,-532.334617
1,355.915745,784.2522329,-403.8509866,1013.722923,127.3134443,603.1629082,246.2787713,-190.086517,248.3635628,-9.653215989
1,1557.840228,1.943473626,339.1000097,-138.3929046,-335.4567962,414.8085922,-216.7793632,-152.9340045,44.16193329,-207.238945
0.993,-783.9968982,-517.4862016,209.8554054,-383.8422545,-254.4128897,-475.5386702,-562.7580503,-124.9940714,-218.964654,-235.7133605
1,-471.2706037,27.73077629,-796.1993105,295.9132287,290.075548,250.1956215,365.5294791,98.00700174,-262.7823222,327.4773118
0.995,958.3040486,70.92634807,-110.5642221,500.861178,132.6287429,577.3053298,-328.720943,-346.146518,20.10955788,-96.47344648
0.981,1086.502413,-412.1940916,191.5431797,-175.2593347,26.71749778,100.8932551,-151.5944179,3.766877138,-277.4614493,248.0120049
0.942,-799.858217,-295.9744499,-43.02351103,304.8066811,604.2686213,73.52154913,260.7497782,137.8652066,-283.0067736,-18.07761028
0.983,-861.4802446,-406.0961827,-12.99070294,203.5411607,643.2571607,7.747691075,210.6378225,673.9871104,91.15740889,-252.8596288
0.999,-256.8592575,650.0248184,148.8425061,-175.9524064,654.1414584,-196.129727,-21.69290884,-302.9707652,-497.7715089,-392.1240875
0.998,695.5752278,432.2003708,-770.2376847,-112.0705134,-257.4187967,375.8301332,-9.297987479,-112.4963602,16.43103913,-56.23477121
0.997,-13.35421419,418.0041999,-866.5322151,-189.5951409,272.7885868,154.195707,51.63663802,-624.0564494,-226.8594787,-306.4582239
1,-974.3788598,160.6224323,2.319262731,-291.8521846,529.5121589,341.1875341,-418.4090083,-92.58731133,449.0351507,270.1557363
1,-901.1598381,-455.6433008,-338.425571,222.2680227,623.0903427,211.7352248,136.2827657,38.59754013,-342.3197829,-48.30165206
0.992,860.9686593,-567.4147031,-402.2362643,-258.4669659,-544.9839357,125.1784717,-58.23008391,178.6303243,203.6536767,-41.45628727
1,-1023.373643,-732.7483898,586.4409067,-199.3129063,-34.73486691,55.25268178,-45.83841898,620.1138693,248.5438126,-136.7792225
1,1193.741439,-636.9802305,381.6388622,-170.1841801,-279.9021245,683.0414894,-214.552892,-399.9648487,171.1173329,-570.3946413
0.934,148.2812948,-363.3633776,-554.6013849,451.0089712,326.73813,778.3454624,370.687552,-213.752066,403.871491,129.0178384
1,-270.181293,704.3795056,65.69041083,1073.228704,194.8136494,295.0775161,260.4486898,239.2982632,-200.1126639,273.210354
1,927.815356,245.0228567,-419.4662635,839.0545926,-482.7764634,605.4554241,-56.24217625,33.94613518,95.95684742,128.4680265
0.989,927.8474526,-274.6728886,897.0619421,-387.3075483,463.8028951,714.6118821,683.5570415,487.3305169,327.3693226,-270.9664848
1,278.1901146,849.5752134,-424.3337764,584.5901707,353.3184253,-343.1389191,-41.05576986,-611.8831054,-524.3656024,-300.5161985
1,291.9480276,-182.5157919,-333.1653585,1343.633368,168.07338,523.0982752,37.60310004,-426.2854538,-68.31074946,528.2480814
0.996,898.7881316,-497.2986681,-372.3466071,6.153323467,31.73822498,418.3544599,-489.5362466,-576.2400789,120.1730388,-223.8934201
1,-477.5567243,430.7965346,-405.9038685,918.2734236,230.1552558,539.9055344,688.6048785,-246.4702451,65.45606912,-6.196110057
1,762.4125202,687.4565081,-226.1352786,171.6806743,-507.9211092,132.660814,-105.0362786,-295.9303587,-344.4604422,107.9977309
0.999,808.0712466,105.567633,-609.1477581,-100.1475859,-55.22284067,438.5952,248.1746913,-314.9508227,18.71717707,50.80166411
0.993,1291.906987,295.1356558,939.5669409,143.3741759,-443.906931,-63.88416447,355.8896817,385.2381643,-83.07989849,-206.8076438
0.999,786.712583,692.350835,247.9801311,859.1296427,601.7752094,-448.0687773,-454.3099987,267.7254998,-478.4002535,30.25436364
0.996,-746.5963076,-508.1193684,-0.963398912,252.3750785,323.9649891,38.81917814,651.6152865,457.1793805,243.3927614,-590.9936462
0.957,-738.0222349,-428.5222813,-383.8031484,681.6076227,433.601607,-128.0759815,43.76645084,568.3498757,-182.9920566,-61.46557553
0.997,784.183602,-128.1379172,-518.7263375,1148.152541,189.1006097,417.7083661,-23.69676682,-41.06766206,368.5685332,280.4609206
0.981,-693.8787832,-710.7114779,131.1633088,-435.7554184,368.1880295,106.9937904,388.8306261,190.4140755,-297.943306,-250.8113373
0.949,-59.57239122,476.5670403,-747.5167806,377.4277269,-296.2580031,-117.2614741,77.11107125,-534.9837108,150.1739478,-673.4157314
0.981,-839.6151077,286.3117078,142.911039,-511.9443447,31.34938717,-480.848237,-712.0902969,-298.0196618,64.82091136,528.9847541
0.992,265.6978218,450.480234,-753.8780398,-63.76978223,230.7731352,51.35820985,269.3346718,-529.8042232,180.1443913,-50.78507342
1,20.04544465,-25.13696578,-319.0304224,765.9816783,320.6016162,534.0849958,308.6073468,-152.3018143,159.9330452,68.5156331
