is_nine,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
TRUE,963.7449159,-340.5426914,-42.1614558,-491.3560718,-15.50147938,-195.3298252,-255.7717867,-222.401916,204.1340611,276.9485089,101.1523034,1.766896515,-362.2409321,-328.4268203,-213.4912431,175.866362,80.17256063,-260.7807698,-125.2649316,-137.3676825,74.12972236,-190.1661139,307.1107414,-240.5324357,-48.7602245,-7.382896149,-292.9141211,-109.378574,-179.8305682,-177.34465,-22.28175409,-26.99042736,-141.741373,139.5265793,-118.9712644,-179.825141,330.521509,-41.69672872,-99.40533179,105.6436565,-131.9287446,-88.23684355,142.2827549,-144.4852309,-270.0237481,-39.40239944,175.3632696,-9.923113832,-24.5514227,73.00176993,-58.12675664,-228.1026518,101.2778982,-12.56600006,-18.13551651,-90.51993207,-4.696561114,82.82495643,-45.38589542,22.41973619,112.5515163,-165.2196555,51.0525908,9.395909042,98.45732987,130.2133403,-80.31180463,15.37949994,117.9115929,170.3893383,97.64077223,97.04754572,135.7431011,43.21539417,-29.42612335,34.70599391,-54.15491979,-159.4684087,23.17854606,3.212426429,55.41242549,208.4594351,-72.06961064,-3.537609327,-89.55284637,34.83680705,14.13782088,-126.8763001,-41.13637374,49.91465314,-86.35346056,149.1739969,13.79543754,40.92388786,18.44148329,138.7402336,-58.80197182,79.95732958,19.70380807,-8.266314634
TRUE,535.6771866,-663.3315287,-226.069818,-118.8123066,-129.6904752,-372.0566111,-58.04079729,-119.9938471,283.4316567,427.8105336,58.16560042,-250.4007129,-5.96360586,-97.7599951,-159.7029446,121.8271602,-431.7384059,-177.4400696,-210.5022332,-213.9162582,95.13449236,74.08353267,22.15447053,-56.46213441,-103.7524002,-80.7719913,-49.69826716,-248.8950717,-110.6937588,-6.016915095,-162.9937818,-455.6418932,29.57345911,-51.00517856,1.659677774,-114.3178909,66.51461059,27.18585365,-149.7558346,79.98419456,-218.501166,65.87525157,74.53575069,-190.8127622,-95.98047234,48.98777553,192.306668,-128.7916812,-65.25285434,68.79887487,34.86795098,39.68234552,-31.17357045,3.00591686,20.08386861,-62.73969965,-110.2444997,35.21089226,45.60024179,-1.57782461,-121.1428,68.10110833,-81.43451797,-65.42091525,-105.9340122,49.84279178,-52.27185917,68.99652695,51.81077272,-14.1730036,116.8136646,-40.75646474,153.9442665,6.358211832,-146.7151141,-150.825259,59.10534403,-65.99509988,129.4320981,239.6832401,47.09038451,-140.9039963,-4.060222942,2.403239358,-113.4964419,-47.73803618,9.63376354,0.716404611,-73.87933321,-1.896447542,91.5670668,-52.36442824,-42.59657697,13.96831849,81.73827017,-29.63324557,-25.4052553,-15.73728697,-71.05067861,17.87766711
TRUE,-449.862091,15.73326281,-604.0248832,-672.7380657,-154.7656141,169.1158744,224.6020337,-111.2297454,-229.4209137,-213.7878066,-133.0239855,-135.7690693,72.07200956,373.6696869,-380.6552607,-54.98478346,-229.1392961,34.15452739,-148.1525053,115.1332138,166.4184594,-65.14457978,31.7111835,-23.50713405,131.7290254,-9.678375867,216.2732068,-170.7463023,53.156253,91.78069309,145.0727131,-51.63976382,84.89190116,-29.89166536,-33.63313733,161.3364535,134.8715983,-4.385066992,147.8285424,-53.42369494,238.9657025,-96.44103631,232.9995425,-12.36843446,-106.0204492,-139.6082177,-167.5027377,69.67153421,23.35839353,-9.905266222,-113.02857,-1.87788214,-119.2024561,196.3637395,8.533011413,-114.7835342,-18.19875717,-44.7865648,-8.769448247,82.60032194,28.18313017,93.84950304,-34.01804615,44.80034851,5.138647293,-66.17948385,14.38586163,0.061224005,120.4341882,12.53808962,-75.01801732,-29.73430194,66.21136355,-55.60570795,92.48334183,-35.00178953,25.544011,32.95336107,-9.923378139,-97.94359773,37.63677476,-57.20586395,79.72328579,6.47633377,-151.5181259,6.412458882,-69.61311149,-7.297130251,58.48995085,45.1428427,4.450659293,-1.851301043,-30.81277388,23.16848123,-177.7689622,49.85629551,-11.6709963,-25.16530108,-30.61451565,-4.557252302
TRUE,-764.6911046,-367.9074849,-702.1680076,193.8095169,25.10235273,434.5334975,40.73090233,-478.9814165,-52.06538675,-44.42327247,153.9693813,-72.82009696,0.411143398,216.058662,75.30796118,145.411213,-181.3952981,-206.1585261,54.30582172,-48.54681011,-45.09281193,26.97295025,-56.21419741,-156.4783309,115.5408089,-62.12273553,-112.2958652,107.1066894,8.484688924,-33.10061702,-2.183725779,-9.910209236,142.8877216,69.206539,-95.34848144,-199.3573623,90.93186996,67.68870045,126.6399502,65.09387146,-102.0445696,83.43664041,144.8754111,26.5323729,159.3924992,99.29065382,-25.12004994,84.05524264,-97.75924904,121.8694389,117.3422363,97.97324469,-64.44652137,-72.69159472,-45.10421789,-128.7621604,203.6924389,-1.67397665,-6.843705712,-108.4136195,122.2426722,-49.45373278,-69.10437605,-3.342200004,-21.07176145,41.9545112,-28.21218779,205.3088414,83.81650324,14.68837791,-79.78737517,-113.1204675,-18.1018956,-222.8299784,55.95039619,-32.60460754,2.281485168,-68.87806883,120.0418115,-101.9724008,-79.66351197,30.55763033,-42.8258537,-22.75823803,103.5177572,-111.8015409,-27.21468846,38.9291686,-3.201211244,60.00145542,-79.89410035,-53.97217048,-38.45610688,14.63141023,100.9203975,-95.08922767,-5.768571387,-97.60640476,-38.48486245,77.809028
FALSE,-830.1951494,-31.75267891,-119.7079195,-224.8370309,-221.0390704,424.3450908,-290.5111195,-210.6143048,-31.83221207,-177.8684027,274.6495078,-293.2175682,-65.44422952,-102.7052451,54.34207611,320.6387486,205.6228187,-308.6221879,-101.2393823,29.98455255,32.7904212,43.4675403,-235.7854418,-95.91452381,5.363778767,125.5900211,-101.5951964,-116.6844715,-3.598972377,42.74813156,-134.27751,-163.3659065,102.2028402,-64.92784876,-197.9827011,-15.88180996,21.87408067,199.6033997,-41.65164963,14.07248194,-177.9383431,69.01704794,68.31962792,123.8431795,94.97165283,-3.238745263,-76.26475281,-30.84798442,35.54649903,-45.45813137,180.9084805,-73.30188048,140.4692944,181.0971461,41.84228177,27.85327405,213.2905135,-43.20853009,-100.929007,-66.17285308,-191.7753197,-71.1897711,135.8075338,37.14565312,37.27671946,202.06375,-173.5324228,34.61324659,-37.54880959,-155.1891603,143.7372876,143.3676044,-39.38442182,5.24116737,-5.602807927,-84.80128999,-17.44908172,-130.9350946,-30.06394313,-60.83534302,-146.8233405,50.66814554,-49.56141157,20.52727614,61.19418392,7.924072998,120.6622281,53.59465804,3.232909277,-45.71661201,58.18683044,53.97509948,57.84317282,-64.28182447,3.496504419,102.4598523,43.90794807,21.68963905,-24.74854582,14.92005673
TRUE,-739.7438147,31.35963276,526.4274453,-430.7491694,375.3303723,63.5328018,-405.4063119,118.0644644,-6.494449712,-200.9798797,313.9594236,147.9926573,351.3722441,-3.281587401,-12.79944884,33.56255347,286.0109732,110.6264619,192.191105,-315.9871253,114.7872579,78.98841736,206.8674895,-172.0687549,-21.45137352,-270.2271915,293.9285025,146.6200684,106.4750876,29.0376009,10.9366359,-110.7096953,-13.3332259,65.18112351,117.6992145,-51.29276296,92.40691929,-202.3948027,57.68975169,-89.03634872,216.4637253,-67.82735159,23.06876892,-72.82719281,-169.5949285,-94.1386919,-11.33723721,-20.38345984,-30.30542676,-13.86827302,-105.1297306,235.9140127,132.559388,-79.65657433,-137.7482844,-70.88568913,13.06873801,-170.542704,83.90138156,-44.91674309,64.74478071,5.985577913,47.41756227,12.19464014,-65.51720032,-188.7303112,76.41064545,75.11547228,-34.5430893,113.2824772,-65.03862275,87.13820076,-28.5208536,82.03651978,9.506405054,-77.95103137,-104.2638076,-37.48930645,108.2401697,-163.9240778,-57.76334422,-18.19461001,70.13300358,119.6882067,-25.06444032,-16.82039834,51.33267488,-74.15860933,60.12152874,-41.44677207,162.4936039,-14.94339604,9.412730878,128.116981,72.10198451,-36.68824081,-31.43543072,-75.65431403,91.56110598,17.46634253
TRUE,788.256736,-486.5970725,763.9104518,711.7485738,-27.13650314,798.3400452,-211.0815662,-529.917394,138.3781401,211.9711803,-126.6076988,-249.7873527,85.9185348,178.9771119,1.104299585,105.5085977,-47.54188508,58.91709553,-619.6037557,-389.6266666,30.59702082,-245.7864312,155.8123521,631.9825394,147.3530098,284.6749788,-131.1817372,-235.3974407,118.3337019,-214.2378408,55.46622639,-270.6596457,-224.2018228,91.81836507,-2.653370747,48.99185607,23.10406259,-76.32427426,59.52939298,-335.2548847,149.7366353,203.7874757,-98.16902728,58.7298435,-47.19240625,227.4504062,179.9598506,-46.61869812,-74.54728807,301.0851626,-53.61127965,25.11008475,78.31438601,-203.3345038,-39.87172808,125.2676626,229.0219659,-173.0460551,5.393445626,-164.2508643,49.79905729,-20.85952836,-160.8399005,-118.9398643,-143.8086528,96.84097924,-43.89407319,120.0131148,96.42653395,236.6459176,110.4120437,-51.71312726,-40.8372409,8.26954715,203.7107512,-90.48169821,-14.4619457,129.411295,155.6359138,47.80453648,-130.9037373,109.175154,-3.108184386,105.0277613,38.10270056,-151.1852176,-1.867127821,-178.535897,63.33791283,-93.34285819,9.073007195,75.55606602,-100.9374741,-32.03019712,-41.77931299,0.2553329,47.29386423,-39.47626088,33.42107962,-79.21052799
TRUE,-688.8024178,-422.8475868,373.3311121,28.23574359,-646.4580064,35.63148408,117.5450246,-37.12610448,-102.0407551,-252.9914937,346.6392173,-225.5658425,-201.0550967,-101.0157826,248.1651815,171.5417623,140.9956723,196.4253188,-250.6713431,170.8077784,-39.37234351,98.12965498,76.95832747,-303.9907018,83.49453943,246.3904481,-29.48381993,74.95430272,48.97893656,-55.16039406,36.51303212,-168.1194258,-78.40498566,-74.58646892,-35.50283474,93.34128565,12.29665411,-93.93790751,-177.8613974,-139.2148059,-110.0579204,26.42603182,46.17149787,-53.25990836,18.76398305,-173.5715017,33.31657866,-51.07711658,61.93620847,-1.119327039,140.8230807,17.95718922,-2.425047686,168.4316209,88.02202629,-41.76885942,44.64196291,43.89781007,-40.99802254,-1.624179225,59.19960062,50.21096665,82.04260499,-124.4170207,134.2130144,88.05847876,-32.62710568,-154.1843527,-2.400393734,-151.6142598,63.34635706,35.4259854,12.63366388,165.5514848,-34.69428581,2.830960603,-96.75456447,43.28704166,-139.6929426,26.21038871,-40.69500524,7.168960473,-63.09518514,17.93149778,-0.606793198,45.56632281,-54.11645179,144.8579976,-150.7590966,-247.1577573,-33.17152584,40.90375786,-11.37511186,-161.6410842,-9.055865766,34.43955073,-21.42300854,-97.60613969,-95.54175916,37.963014
FALSE,-55.01792308,-447.6115145,-283.9377322,73.44621984,-523.9328157,381.6408261,-304.686774,436.1701422,-187.3526584,172.4644496,-180.1313586,138.5399751,254.1203911,469.1101921,-265.9465088,126.4192207,10.52695204,-71.0933821,42.79075179,212.1615514,142.8857106,83.39368846,1.292152756,81.95391758,-307.5487984,-106.5957556,1.287021174,-21.37868123,-53.15755922,291.4174105,233.0511445,-192.037813,88.28231848,-201.3316211,-139.159539,22.89451462,-139.0459355,-215.0978134,56.09780909,106.7316566,39.98790744,178.8239679,59.35122112,161.0313147,123.1412153,194.4507776,-92.22126535,28.89055695,-42.95632814,92.79012443,-158.2647954,-23.78465256,-287.8591723,-107.2358375,-53.98410784,-101.7210453,-89.44208067,-17.06645572,146.2506516,199.2304466,105.5365075,121.1129138,-35.68912832,-28.93515358,-39.69314065,73.25541564,-47.87808611,-53.86239401,102.1829098,-84.39845237,-54.67149925,69.56776882,44.88914006,64.29533126,66.7030365,-53.88598315,-104.2730017,38.50992051,-10.42845439,59.41754464,-83.89448173,46.83825549,56.9261176,-80.13730198,-66.05624752,37.85524993,-21.33665512,-34.46203616,-149.9667574,-13.99572586,-26.17287771,-23.98169849,-58.46819947,43.02752423,41.29236496,63.59100962,29.41321363,-15.52503576,8.757314517,10.41271678
TRUE,-118.6334454,170.1606286,-178.3791291,217.3165007,-600.0363521,881.9102541,-105.3390553,867.0058322,193.2626716,231.8257187,81.22434845,57.45995322,33.39137421,37.97227017,287.5110992,133.5200447,-33.60858303,176.1870311,97.18322184,27.13028817,70.50072114,362.0178414,157.5372877,-215.9067126,387.2864858,229.1629144,-70.74003358,284.6371112,-157.4412505,-201.4601712,-68.3496086,101.0564081,70.9148849,147.4247345,262.8838659,116.2166902,-63.0359986,-67.30060294,-27.25601862,-25.58159008,248.3605726,63.79692362,-165.1482951,171.6440975,-135.0781661,-96.74930597,7.977287223,-37.24053734,95.22917771,-31.70904057,4.259038046,85.47921397,236.6343229,-78.90391115,158.9765085,17.61889727,16.94179141,123.4439813,15.16265267,1.989161085,-71.31474631,-12.8337573,-15.11540497,172.2924303,35.32861713,143.6878136,-16.20703318,-69.56180794,147.5312393,86.47779284,139.4271689,5.493346401,76.57017684,-72.52091222,-90.53614801,27.41611374,13.12205463,58.93359233,-134.0304081,93.57281933,-83.42856295,93.06062598,23.79911793,0.060012742,-33.01258205,-127.5335787,-116.9639038,38.41367202,-31.99883844,57.17624945,2.987279247,-150.3128901,84.27905469,63.26574105,101.9887188,70.02677399,63.19462773,106.3498454,55.55312059,-25.38885062
FALSE,-658.3491785,-110.4989776,1.167293017,418.2709444,-251.3477737,-422.1391922,201.7001804,485.1178885,-94.02667018,-206.7854688,190.8433177,-440.1266395,-385.7886401,-135.7026574,450.0017561,251.0925017,159.9819859,260.6672166,-179.731896,-178.7520569,-194.4020753,197.9843996,151.5390557,113.9776361,-114.1280111,291.549576,145.2787272,84.38218675,-14.71489088,84.68860312,34.24311843,28.02089232,-58.59546506,-19.39790833,-130.216178,-143.5139673,38.07602898,231.8595201,-0.88875605,-205.6276108,-34.85885755,-185.6388109,92.96569949,0.372634221,24.90591775,82.20188889,-27.81238147,60.85873109,-127.6941775,-23.41298985,-105.8107655,120.8227524,-1.629277473,75.03390431,-14.71214812,96.88691482,-47.28274016,-66.39913518,-33.08771609,-18.69399412,-18.55459768,-13.29211638,-34.64374974,-16.6437543,85.48244792,-43.63729013,-133.3123103,-50.00197692,126.1064686,-1.354400026,34.88907817,97.11584783,27.56304812,-128.2739679,104.1052442,-39.31766008,0.02785679,2.553440642,24.79342161,62.40334028,36.40366754,34.85465294,14.83978515,-49.25079675,10.56679562,-79.8414955,133.9193544,-62.04574939,19.80483831,-56.12033682,-21.82700056,97.06967507,87.2813508,88.63453909,-90.87325864,-60.07260381,-36.14962922,-90.56766622,49.53050768,-42.19238736
TRUE,-278.4662222,-107.479518,-225.5035159,-338.6662387,-220.9508679,258.0146637,95.09313439,-378.4654571,113.735424,-337.2264646,259.96955,-166.6764209,-560.1892995,90.65639911,-230.4302094,60.07711705,-256.9025622,-197.7897527,-120.5886793,-145.045677,-102.4437442,257.680442,23.53378726,65.59586776,144.6376114,-131.3181664,-26.88788401,-253.3437303,-15.65672293,-63.02266976,38.37045409,256.7268713,-90.95939232,-55.6362907,-167.5076161,115.9184926,167.5496688,169.9108815,-185.7467277,51.175109,177.0603609,240.096974,-145.2268987,-91.02717816,-326.5752939,-255.5941464,75.89567587,-49.60353353,232.696929,179.1746677,-131.8283066,-110.2996766,-7.092283222,117.3483142,105.133059,-6.729232653,16.48681529,186.4755953,-30.61598454,113.0196595,-76.45088555,83.73942495,149.0846705,104.3714043,2.024165206,179.1028741,137.2774259,-42.85832235,34.62066577,-86.31060933,99.2430158,-107.1953097,-9.456998877,-10.03355669,-55.08951369,98.37265981,-149.2408273,20.96028573,-163.4032044,-82.71523162,-7.078376912,24.90966529,44.15866039,-15.83197752,48.91953379,-14.58701922,32.90306031,-159.5098775,109.3065585,139.5118205,123.5217185,74.6460516,-104.5674758,-77.67356877,-31.24651591,-179.8397573,-8.07070221,-2.165747932,-6.756986337,173.7134517
TRUE,856.9469179,223.0985374,90.93758199,-737.2042895,-333.0459938,-557.4745023,725.3641994,-58.44219155,360.1348519,285.479641,393.6317991,-142.5380697,-105.136051,-250.4199753,192.9504575,79.43698669,62.86188045,-269.0962701,-14.67212696,-129.0217983,66.26456628,-120.8080591,208.8172124,-225.070266,-80.14592131,-39.54609619,-60.22323803,-124.7928248,194.3125432,398.7013112,-54.67776306,-139.30619,216.3413631,-338.0092585,-49.98493583,62.80271969,371.1581123,-91.84573937,66.94831752,105.7485882,-4.611369575,239.3263664,125.80546,77.40725582,-106.7221993,-58.93920997,21.85447207,-15.43765376,-1.797878992,86.6980474,192.2033774,-41.36318178,70.93801381,-101.8904871,128.4762071,75.13746696,2.243459094,-119.5059418,-42.77687494,96.3033333,-74.8523594,75.96585929,-58.77655108,64.5594908,113.3142964,7.785689762,90.29059719,136.8281935,15.64683375,-83.05663704,-64.61953759,27.57940882,83.58508972,157.6293047,86.25690254,32.63802884,-77.51495415,-119.1380699,44.36165382,-50.84883803,41.05272827,-97.28167672,30.432777,48.09747793,-54.84385099,92.2857003,23.37506383,23.37719231,-99.85324445,44.5700559,-169.5995081,47.68574503,-80.41903056,-1.039875337,-62.7013383,-80.95166128,-8.544568514,146.4060198,15.75967228,-30.5258145
TRUE,-611.638472,-321.4569686,-182.2145693,221.2435404,-338.679811,339.7717332,-67.15113658,-32.58746112,214.5238292,152.3258291,74.27217368,-473.7296828,-184.9220593,40.5181532,92.94749989,389.9268676,-142.6148907,-183.2647702,-50.95656284,73.97487893,79.78393912,39.92075363,-30.95547037,-56.5881229,-124.4162098,130.9894773,-374.4612395,-55.55697488,-417.5624414,-35.58633332,36.95954399,40.45735398,-60.99826939,-328.1540414,35.10313819,-91.3145511,4.063914954,-169.7697762,-139.6843813,203.4217099,22.31070127,-23.78492569,-182.446889,-33.75730239,0.481642692,112.2986307,150.1173223,26.03373098,-118.1510755,6.797518171,-66.95001144,-36.11011479,-71.31933836,-45.42683505,-60.46764465,-24.06518018,-54.47889752,59.51102464,167.8122013,-91.46005931,-22.316772,-85.5869856,-15.13169051,-89.68003061,-107.6840779,13.73163482,90.13692,69.94037344,-84.31170132,-83.39887296,-31.65302784,-128.4239647,-6.888403252,-140.4915894,-93.17945502,-3.376688139,2.689149302,-9.495993946,-63.48292178,-80.55803049,33.04610123,72.85035753,95.63368999,53.55718681,-142.9652902,12.95958892,-55.60883851,-63.38841908,-3.631091069,-60.86999939,21.75038738,-70.08132217,12.6298097,-35.14334518,-87.68419447,-12.71897133,6.271464622,-119.0362006,67.73096012,-78.83972558
TRUE,521.4493178,-414.3232009,213.5275664,674.5188678,10.83152176,-263.3358422,-682.3960572,129.2618858,-334.9998552,-620.739293,54.68229974,123.4423265,5.605476382,-386.1022116,-121.3466107,-173.6095237,105.4502493,-335.5535461,73.65658358,20.65577407,-226.6870547,27.22662431,551.2843276,295.9244871,-17.69362616,-128.5069314,88.79646351,5.552901354,56.43798257,-14.5755282,-73.5129576,-86.61770294,201.8098916,-266.6500137,53.64543312,85.84689254,68.83259318,40.166955,196.4073896,123.5649865,-32.36304343,-111.426555,-129.2790676,42.2665521,-8.656863604,-130.3400183,97.09890578,-146.5203118,47.51992012,70.31477868,-165.6359284,63.72997644,-25.46277558,-96.98150005,-42.94164424,-10.50014726,67.87983019,103.3595293,-15.09889674,162.2606704,-37.21723839,-146.1869555,-30.16662664,28.87351001,124.1202922,37.22048503,106.8281864,-93.50109515,-132.932864,140.9738582,-17.32945145,129.1665009,-34.54269876,-39.95940836,13.64533125,79.23308697,28.06266063,60.83529477,-116.3226159,0.158292904,-79.73078521,89.9721608,5.788976469,73.8294834,13.48872282,-7.624767615,-47.37412239,30.33968701,-95.97247758,-43.19576003,-41.41568184,-134.2357144,-46.75731,-83.59690863,-121.0197067,-55.80072443,50.71108624,-240.8998223,-122.3569755,96.20259596
FALSE,1322.010089,735.7848187,797.203941,306.7827509,-624.6287278,289.3569193,-112.6413733,-100.494122,98.16926585,-251.6127245,-435.8563793,-129.5872314,-311.4924784,262.2790454,156.8239417,196.9728704,384.0585906,-5.695214118,312.1233758,147.5983947,178.5591515,-439.6971833,-472.7266826,277.8826506,-153.2396689,-231.1555723,143.5325719,344.2745217,-250.5478624,52.43600477,124.1710492,-205.131422,4.414316603,30.70259417,46.69999359,-203.1554201,-25.0953581,182.8249559,170.1746748,-211.6362718,-27.53872214,26.3839595,70.10841386,120.6813848,57.20210064,-49.9466863,29.988208,-142.8962922,82.74418513,151.8987394,57.3683487,124.9194453,19.2190879,153.6474857,10.97285569,-75.03465813,71.46226447,-146.166059,-303.3319469,89.74172009,71.83023892,12.72084774,90.78045941,69.00267672,70.26177918,101.3164129,-91.73886609,29.36324952,-227.7496597,59.69069138,61.04252896,100.9687889,41.66720256,14.94374208,-4.727605506,175.8623378,90.87255518,-118.5670453,-195.7120696,-33.55331389,53.44864269,-85.52411869,10.48104192,78.5146209,32.59558989,61.10598698,-119.0155501,-207.4647582,1.071376622,11.56639964,-16.24190818,26.34128338,-121.5485272,114.7551861,-49.52398035,-26.13134559,19.3256589,6.241975797,87.76537904,-92.93611781
FALSE,167.3557829,-576.6506829,-189.5900889,-353.7672071,-169.6654337,-578.7859907,-292.1312472,112.9268037,-250.8588739,121.3897296,635.027766,-86.33872061,144.132891,315.3464214,223.9673152,80.38915096,-328.4092733,-212.050174,-217.676104,-78.61728777,228.8325944,-72.28596976,-94.8333587,-15.30111871,-101.981535,-33.65815607,-119.2753525,92.24456174,10.94155125,-99.13969579,-202.2402436,23.38051418,-62.02036811,83.95650751,-21.26675564,34.55501297,-159.9542601,89.8622875,149.8424318,-156.8544859,-147.6750821,-71.37478197,254.4655033,84.41959242,204.7149747,29.86547201,-0.119749893,68.16403123,-122.7997766,70.33590445,22.61686123,-44.8611762,-50.74420029,-125.4249588,21.76873046,24.49517916,-51.84688317,-75.28884962,15.8204634,109.4511999,57.51356393,40.56238431,-48.05576349,39.02738608,-4.469732769,27.02499766,70.93586358,164.3215509,-20.22283104,-13.29201366,-83.84840095,-3.32412333,61.56445529,23.95558296,-88.81244657,-85.34502648,167.3691405,60.80628051,60.92355034,-38.72862751,102.5287168,95.74397752,-70.35681798,-48.06535705,22.04672454,2.922101061,-31.06556571,-43.48231823,-67.39699278,91.78533522,111.2772175,-77.1239061,-92.72203181,-21.53646095,3.816620572,-136.7326194,15.89548761,-71.5904896,-3.570399912,3.216123026
FALSE,495.7152104,853.7488988,-101.8605024,-266.4136848,-5.305511477,-415.9200817,372.4169576,-197.1638663,493.7450698,-481.1680721,-692.4493006,-228.2614791,-1.79794489,399.4134023,126.5146286,-28.63562329,338.7779054,261.5251522,54.39183017,722.3425694,177.0987763,-339.2410214,-2.586114092,-74.46134839,-177.3183709,100.9198475,34.70994044,435.2192473,192.5445345,-288.8064145,-96.45309812,-186.7985313,-128.637954,-159.31309,308.9155457,-144.7096315,-187.110703,88.16737312,-141.0610834,193.7120063,89.19560398,-6.550566266,-64.04731762,-313.4490798,-51.91744389,393.5611788,-311.8166694,142.5480519,91.57681823,177.4929076,-213.4894813,304.5290842,-68.27542071,88.90864157,131.8519893,-109.6356051,196.4668987,97.78786608,-19.33579721,-18.16589887,-29.14024791,-130.5642818,81.63488505,105.8343464,152.3735208,30.70073982,28.47601881,38.20983221,-48.04868575,-85.79515761,119.1023833,126.1598805,-42.29930026,-94.02180314,-14.60702056,-28.67562421,82.25512295,13.37089303,250.6925219,41.09027904,150.8888424,-11.82687681,139.9765466,45.65314577,80.96235713,239.3221595,-48.26664536,-154.9170602,234.6194017,122.197737,-152.0869535,66.92119606,-26.63226557,-40.98450048,-187.9238711,-98.66370897,-18.13160692,7.820177097,-30.56647219,-40.26481532
TRUE,-873.3597137,146.3632704,-234.8896303,371.3992328,183.9096273,403.4039922,-31.80103919,86.43566171,453.7530999,-208.649795,33.03283883,-287.8086951,100.1473387,228.5877946,721.7988817,53.52747778,-249.6849281,-263.9832603,32.41243498,33.32703639,9.607603667,-11.66932687,107.4493349,-254.4770463,-90.61533732,-201.826726,40.50859124,187.3183074,50.78408577,158.2521269,-126.6707589,-45.76022516,-120.9665042,-121.2646066,32.00737012,5.414280725,27.78847986,44.23675886,109.8672118,89.57800002,167.1222475,-64.11089814,-65.07045155,24.71795577,128.2983258,-27.9054756,-41.17411722,108.2510807,-67.56445715,30.63636374,-72.49653151,125.547992,-229.9174639,-43.40486363,74.86459,-90.65880872,-13.70607707,-59.84771567,-33.68327689,15.72626388,127.1182558,-51.97445742,-124.5126256,-24.35005937,14.75201441,-76.62459294,-20.22144971,53.43300717,34.69053192,-167.254664,-53.45644829,-77.96777015,90.07870624,194.7809237,96.78625649,-90.26840245,-6.38358458,80.67468333,-9.247494738,69.02918416,13.46298715,-51.78912859,86.39333303,-21.06446444,-47.42777377,-87.05883359,99.57906745,-68.71867318,169.023045,41.16982315,100.3846102,-19.17744991,-180.0434994,-18.73899563,85.20978196,-77.00184787,-4.854587506,75.8015117,45.80119967,134.5709082
FALSE,772.5688757,476.8121421,-491.7127598,84.79920206,-788.5393208,-421.0669859,666.0868204,448.279435,-34.22536703,-336.9301842,148.296785,153.0136219,223.2899483,139.9781722,-353.3140039,0.105826397,-94.16285624,136.9078898,340.7093864,-199.7791007,-193.4823383,4.468235795,-130.4626872,62.44462705,181.3279638,182.9758678,97.38419073,-70.12353992,-104.5096409,297.1355281,23.72249512,-50.47144154,-130.6844311,138.4870126,174.5616482,-31.22453988,-113.8000865,173.1289534,32.92765334,-105.8683061,-24.74303034,-64.24048599,38.39445733,71.59793273,-209.7890725,306.8754829,327.0828114,-233.5925862,-107.3896547,-31.81314572,-67.78926762,-209.8220487,25.93214014,9.574646136,-86.47968321,25.24891242,6.920178868,-7.867539369,-116.772185,159.1072543,-44.34696549,-12.24053915,38.784884,-106.1408973,72.43952341,18.35672932,54.53645154,-20.08722931,-4.786213219,-116.4814465,269.5264659,-96.43139376,120.7148062,109.0821402,-43.06430885,-164.3410698,105.361103,-72.93139321,-80.74777623,-2.307771394,-119.1040138,-69.54547161,-141.3631178,92.0049881,-68.44134277,39.72936169,39.89926396,166.2086517,-84.1696855,-53.68656846,64.70480272,-35.24938426,-132.3913958,-40.01690076,-11.52240932,-32.1879697,70.39435024,34.0601287,-16.29868103,-0.488221659
