pred_prob,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128,Feature_129,Feature_130,Feature_131,Feature_132,Feature_133,Feature_134,Feature_135,Feature_136,Feature_137,Feature_138,Feature_139,Feature_140,Feature_141,Feature_142,Feature_143,Feature_144,Feature_145,Feature_146,Feature_147,Feature_148,Feature_149,Feature_150
0.786,-687.6781862,-304.6570516,-619.0552973,-143.1391338,84.72458894,295.1998816,80.49606622,-738.0105821,53.44964309,-25.78769772,145.6931689,67.88853957,47.57616437,120.4634368,-197.0569668,131.9248135,-33.96092908,119.0941612,91.1759167,124.8057089,-154.5590913,-35.08112418,59.5110348,79.68515337,105.3643928,-4.384567868,128.8544683,-209.5186271,191.1163113,34.51680342,72.45018119,-10.12024278,89.48601397,175.806495,-8.022114957,-126.5049083,-106.3333722,27.50790296,31.06772896,-126.8079492,-34.17216112,-108.1981646,-52.44524126,-96.09792529,131.1070795,50.89003111,-30.24325233,-28.69700319,-16.98435518,112.1471633,45.92032761,52.1051731,93.20527184,124.1846326,-13.50202207,14.26787299,37.00406631,-47.15780354,-104.3220888,-142.2321277,115.4273251,92.51978665,-18.82805282,41.50575074,-100.9326867,32.84860495,111.0632159,9.559377244,25.35259388,-120.3882326,-200.6929931,-52.84956724,60.37200469,-56.66522879,25.31724696,-28.37813101,4.308251135,3.587833025,-17.7300829,2.690257374,-25.6846904,40.18469766,-197.2380805,-103.3635579,77.61362477,64.46968436,-117.0097216,-49.28640358,-63.91599034,68.17992248,-3.658726548,-96.49606996,62.92156867,58.09137431,46.31090991,77.36280667,5.124139766,-37.47015611,32.70783946,-5.916933325,-43.63016689,-107.7651671,-77.36313883,16.89635832,37.84035077,-103.1473962,-4.468982496,18.74160684,-88.16123585,7.487800957,83.73934294,100.7111348,-41.33470053,33.99466548,36.78119942,-7.20038944,22.60256392,27.25967477,-44.38211723,6.42240218,-20.94945857,-63.03444245,-28.98148746,-37.85799649,-21.50724532,-5.384406716,29.13463702,105.832423,-32.50294237,3.882029911,-99.45569466,68.43033947,-53.34086059,89.84930079,-130.8843284,-32.25550633,19.58127438,48.35996119,62.19393878,-23.68157935,42.71636202,47.63816467,129.1288778,-87.50707454,-34.01405444,-18.51412608,58.40834229,-25.81716783,99.90772212,67.4217406
0.743,218.026182,295.5518348,-667.9648943,115.2507094,-94.1688387,-349.8198595,396.1748794,686.41802,-613.9076321,45.03193982,288.1849887,18.730315,367.0771838,139.2971273,383.8164566,-170.704459,251.4824872,245.1041996,-27.26806543,-81.15930629,203.2312637,-274.3951803,-187.4000696,102.254209,38.49350313,-157.2356974,183.3394516,181.5696325,51.79488707,34.74185286,-76.40226934,-77.25810007,-87.12848956,-61.46656403,-180.0675868,-147.6445756,64.95919907,-253.3332566,4.154646673,-70.35652931,131.2057953,-163.6186705,-158.9566844,84.65283635,111.6979224,-79.94810163,1.068052922,-31.27174842,-4.478891304,-176.032613,-45.41237537,-89.66506529,-117.9356279,193.6292407,191.5314608,279.171438,24.18824579,68.57743502,-59.99468657,-64.71087741,194.0591884,88.9307565,133.9912206,-42.02510422,81.79246802,154.7773595,79.65273952,-19.54214403,132.1598949,-7.287408619,23.79813419,34.06931107,67.82000199,32.72636125,91.34591967,10.40994382,-117.8308131,-83.81983958,-88.2668715,-4.699753624,122.3644898,-6.371367911,118.4508369,-65.58953007,-67.3110759,31.02284832,89.65727416,-13.80577327,135.0503364,-35.58804646,68.44592095,-136.9278865,50.68183839,49.23529978,188.2572389,-71.33178923,-76.09333362,-3.810845655,-24.93068924,-159.1049361,12.61669917,-78.46970212,19.52648745,-7.149009183,-5.077606272,-44.51704388,37.56034022,43.73152393,-33.1073054,-69.90784843,59.09345974,-1.690956767,5.540061497,57.90713454,26.33757436,-29.42099022,-118.5746733,26.8977535,-18.58326801,-60.79004727,14.79945727,-46.73980329,-102.7503161,-138.2623714,18.63050895,10.51551257,10.50844732,-23.23135048,-41.55923299,-37.2200533,49.30160541,3.032522193,18.95912931,31.39441976,122.8470147,69.95203301,7.789474651,-10.03371485,-48.17962211,131.4712007,6.474420532,-67.5410985,26.73899585,-109.8687992,37.07634819,-49.56767328,20.76353384,38.67949617,3.604489213,-19.73478514
0.786,1581.955813,81.54882545,-427.8061643,-86.4724941,677.1870175,154.523856,-46.26234261,-88.339955,188.976767,-4.207258231,-6.624695382,72.1301734,142.8941832,221.1573103,369.2437024,240.1438544,-252.38265,-86.33729919,79.02600222,123.0910065,-228.9655748,103.0629166,-266.3444393,-26.44264232,-41.7577512,-74.77022091,343.3204983,227.483715,-154.504077,137.3680852,122.9396184,-130.08648,41.7873817,-42.54060592,68.99996758,-7.728506717,95.53500931,-115.4533259,12.77032225,-152.4479742,-137.3386168,232.3684907,117.8488626,124.781253,-128.7667662,-9.874673624,-0.409382594,283.3791761,305.4328016,-81.06680327,-53.24560936,150.2320566,75.26625336,128.4471468,-83.9000157,96.83507672,-69.73273168,-137.4413249,87.72910624,67.44637666,92.58239237,12.77316768,-32.62183832,43.65035674,-117.8133782,-113.3515708,15.44802652,-15.89755794,91.78636592,-181.7324829,-8.759850733,80.8581419,159.6900734,-70.6026428,35.88086178,51.09137399,20.525797,-49.26132635,-31.14810618,-151.2180312,-32.75903972,-39.39589038,111.0962285,50.39542163,37.76713255,-105.728929,58.19816807,80.94574074,-114.5403962,-70.92633392,26.34949026,22.19271632,-21.66528045,-102.9061986,69.53432368,-43.02319055,-35.03909222,50.15304308,-86.95203933,11.94869585,-34.15322478,55.28171851,-136.0499046,8.165179309,28.62921389,143.4881441,-54.63616582,4.063080692,-3.110987075,-39.61832782,-60.22002196,79.82514776,152.4450379,38.2622572,31.41264011,6.340989352,-147.8500509,-97.29063826,-30.44684831,22.77320411,-42.94915381,15.02824269,-30.62662181,-42.20714423,22.74944318,-29.8786622,-42.36843118,13.5465412,68.27628139,70.71554941,-107.919566,-84.82213548,-24.67953307,-28.19478709,23.56642906,-44.61492676,-71.61612259,9.859187454,48.54712871,80.99753832,-6.243180227,-28.39441961,-5.23513036,-74.69005517,26.93967949,-15.99682559,18.16163567,32.21816259,15.0682763,-40.64083751
0.742,954.0040978,243.6555658,-605.5774546,-24.90757499,1144.307243,-328.5620075,503.1623872,171.9934302,68.71866478,-321.6196544,-272.8885268,182.70308,-87.08400923,32.62689381,458.6903906,-25.30507905,507.032054,351.0920864,-188.6861126,62.4504415,-342.9908237,0.543537078,-423.1411753,42.39852166,40.50551077,155.8501322,-114.0277588,-46.77372407,-143.6312046,-164.231365,116.496513,-309.9399515,281.1808369,-248.2012707,46.81486668,-178.5630643,-34.48447192,147.9070392,120.7225855,59.82180311,137.8557251,64.59379697,219.5678477,-48.67650066,-178.1911298,145.2795312,73.94363271,-46.9330846,228.303884,78.97143392,-100.9824678,-9.386273472,72.31768622,-71.44951887,117.0188369,156.6228902,68.94175653,-57.0851624,133.9611307,48.88444967,99.80807088,-30.57412256,61.41121751,129.5946575,-20.92767508,-21.05340696,53.32266327,17.80094512,-93.94713303,51.91371234,-77.84062543,-7.637789609,111.7979953,148.6419022,-42.44545792,73.72242511,-1.424325157,73.27271403,-61.87056914,-61.52548215,28.77453185,-88.70607562,167.2250027,35.7104418,-3.063644345,74.28859019,-179.1895393,-35.27683756,29.41716943,-152.3726992,-55.65765918,134.1715999,-74.76553081,63.36998858,-98.45333944,29.68942222,-0.997302737,13.97019205,48.93287955,-41.88107809,-115.0417241,-159.0012234,28.20483597,126.1511252,-106.3319391,139.7405128,59.3765138,12.65109103,-97.28857577,-25.9486823,67.71896937,-80.21739151,38.24423588,-21.20872745,-14.93045319,-74.65145613,-74.99901591,29.40222869,39.25240166,-58.4831675,114.8318501,3.130882035,-7.839217438,40.54168117,56.00555158,66.31665764,36.34640711,39.26377318,36.30755506,-6.378903908,21.99751971,-11.170613,-67.35724903,51.9488716,-40.69659984,-74.92534171,58.9209212,-28.55050934,-98.636913,-93.9112388,23.26815727,-8.257668445,-42.67988241,22.19190763,-11.71640988,186.8576874,-69.66854137,134.775361,161.6229652,96.12174547
0.743,-736.6083855,-51.96050323,-405.0315291,-479.8336947,297.2273827,577.2206739,217.7027974,-98.1578851,-386.872051,-177.2433562,32.91921505,278.4436017,-264.9244731,109.4349814,-152.5826148,-63.74365571,35.0545215,-201.7310901,-60.29711745,117.5911517,183.2310687,14.31141833,-250.8406651,60.05196279,-2.793187838,-218.9838974,-15.82339618,35.32602803,-199.2360046,-47.60330112,-256.3676403,239.9524735,-34.93059269,172.6269292,44.43819876,0.030954506,43.86294347,-69.99094272,37.65690998,61.30938735,-114.2415106,34.97743821,-26.83205375,169.2635371,-116.4656913,5.125591011,-12.33500764,4.515338932,34.42812306,84.26384115,54.62301847,134.3733465,-3.308708332,-112.2734753,159.9041756,8.190926288,-150.4958275,139.433418,-121.7847578,-2.079972672,65.59551404,-76.06128866,-43.24874198,43.0524234,67.62038118,1.708850562,45.18269219,-36.65571206,-113.310724,129.2385409,60.74267556,-38.20243925,67.93323872,83.54819797,-26.40911825,-43.01487956,-2.559840655,-58.48444964,-53.09375422,75.43244929,100.5296118,-9.854253544,-137.162331,65.96389748,95.59364075,65.22046233,-6.686627565,-19.25226863,4.066998134,8.472191712,-4.666868386,33.66284342,-3.365614046,-15.36308264,-45.29737966,75.32844036,93.49347783,-59.78483616,11.31303876,15.54508638,64.7292652,-99.33381629,115.7458643,12.38588695,-83.69113435,-56.21156762,-102.5266137,79.68575119,22.21495049,33.73292601,-80.87768299,35.4611871,47.46910191,48.93851999,76.53047085,40.96348294,45.19255164,-83.70222338,66.96479873,16.17402821,-50.75688516,68.90842556,-34.18693796,-18.09524989,46.93023583,-8.48276913,-31.25205479,9.804014798,1.47221142,11.56750344,36.14948287,61.19886854,-26.30739097,140.1321969,40.72916597,-52.66256359,-0.989410136,89.65130116,-34.14865445,82.98867728,31.6305276,-9.106071466,32.76002549,45.82778491,-50.31148278,101.8763905,137.4756158,6.154360546,-18.01104309,-23.07841816
0.797,-692.1866031,-437.450686,-306.6710644,-323.918146,67.85471952,277.5587724,291.2274681,-487.575337,-101.8021353,-17.84428278,190.687196,42.52341404,148.1748608,28.28292408,-555.499591,79.69773548,187.2605068,139.3610417,-42.21703404,88.35250727,56.16644736,-80.05374454,-65.1616951,40.04505554,205.0776437,-57.18371545,242.4297389,-66.20802804,92.62709417,161.6649286,169.222632,18.56134692,67.76262413,-37.42275937,44.27134714,-127.2779871,-96.06438918,-22.30754106,15.78961204,-238.6308766,-73.03603986,-31.51883523,-59.12075608,-188.4842425,-49.56174534,-67.40424079,-129.3306589,-175.5005758,39.14876247,66.71289705,18.66389157,-6.528069474,22.79614281,125.8875127,-47.05927628,-12.01235747,23.86700823,42.64634319,-39.69249702,79.53102967,-14.05518087,117.9679577,-62.26768142,-28.15003696,-44.92325693,-47.96993799,22.27845512,77.03853223,72.61939439,-32.75558611,-32.20331295,53.73641293,83.77641765,-52.51939192,-9.904994659,94.15669417,-59.75296016,13.63243704,-25.81691342,-117.5694188,79.02914647,11.26695056,-0.340540223,-74.43868567,44.82723285,-68.04551231,-5.984922283,-74.39704927,-29.39293145,-49.04514531,-66.41858078,-41.40050315,49.29740986,42.14093511,-94.64308466,125.9945758,-67.72570756,65.72081123,-26.37030151,142.6396718,29.97975458,-21.09804204,61.60871901,65.21949592,-131.4149211,-42.12164301,-22.1402702,-79.14129591,93.22693638,15.04525211,24.51791124,-39.86163127,76.22094064,-54.766981,-74.35035279,100.0519553,20.23524283,63.04009285,12.8239996,-31.37824439,-45.65192529,7.272213539,13.70329304,28.50201732,44.61237675,21.0034571,-39.21147395,-61.03147115,35.06676934,8.917946008,-10.02909848,-31.5429442,-46.71298511,-21.68660199,34.03019294,63.73857239,134.0359188,1.393813288,-49.58914266,-9.525526041,-54.65360798,42.80717801,13.48438481,30.70111545,10.4213498,-20.1585311,29.31915396,-10.535888,40.39801693,25.61168213
0.886,777.3991476,590.7740637,-600.1434421,-274.8539137,-801.1006672,242.4632806,160.7038602,-291.9324808,-176.4935978,448.2363386,-393.2524315,-179.765084,53.31194486,-197.0567062,12.22094015,15.05136767,-140.9139148,-83.68445644,327.1466855,-35.30083793,-280.3272807,86.2265427,121.4330488,134.666697,23.16406446,89.43786877,-235.9319697,277.84702,74.37341637,76.41245373,131.8513644,-64.3323838,-15.07374324,157.2656935,64.74263236,-8.169275048,49.65719878,-171.6958064,-23.76082734,123.8926804,-79.53125069,-78.18483237,-56.47903469,132.7911782,20.43486126,129.5104761,93.88939951,18.59720607,391.8203579,1.557993768,-6.172317353,-101.3033105,-67.99243628,32.65431981,-147.3856987,-27.92323222,-43.2357475,-32.72361357,11.04958069,-77.60628657,18.26125147,-68.95745383,89.41787294,-8.803790247,81.8812031,28.08950228,8.35885582,-91.31236407,148.5249159,-3.525113556,191.9309512,26.23707109,87.33175824,-108.279312,-34.39160588,-10.65039602,-76.59463768,-163.0282636,-24.3368562,30.29244894,-35.97474998,65.55296712,18.87456842,-148.4485337,-2.444366619,34.3239312,136.4553538,-158.151946,-14.74057114,7.91992906,-8.5966463,-24.78780262,190.0272067,-32.69902924,-153.3886973,-16.26694455,-29.53026466,27.9381526,221.0259495,-8.757316413,-69.6663876,99.12728258,-82.24571617,83.70583205,-4.158367891,-5.47166074,-51.1436656,-104.6944252,-202.6708873,46.70467632,27.69959597,78.99233191,150.2995744,97.66828995,-148.0511267,47.12528181,-25.29976479,99.47663128,108.7999057,-36.82241345,67.9261694,-62.56047033,-93.11481661,145.7124661,-52.02539143,78.54774093,-18.25438175,100.4332268,-11.14276096,13.25901127,-26.12779944,92.45463024,145.4433403,57.77703725,-36.28240039,-129.1244641,-15.94857234,-126.9324162,-82.29900753,-23.38227047,-109.4496363,3.531386654,4.036552416,-40.36577267,74.30862305,22.00202414,-0.090575083,-26.51937755,13.07699524,50.36600301
0.854,-748.3155456,-434.7056445,347.9503603,-25.90376229,-99.60653341,413.5763793,208.8348321,-516.3865279,226.5670555,-1.914968359,-189.1901934,-196.9324024,228.0021702,-389.8893475,84.87647384,-141.5846384,-51.34172087,-156.2478818,71.42927021,14.35609329,-177.4077498,-64.22989106,-238.1771022,-98.64160456,400.2005951,-308.4279454,-207.057321,-56.27501443,-107.8337882,201.8886045,-137.6142568,124.2427707,64.37330662,0.410828518,35.24868142,-137.6650782,-76.2387403,42.74301086,194.3323615,-4.23130719,69.96561799,163.516823,-53.88523624,2.219861229,-27.9179161,210.7302303,-88.64923376,10.44787207,-37.49141558,154.0982122,-66.42636319,-181.9092795,-33.65507077,84.28963865,-134.6522584,-1.272662895,-37.90338765,-15.80130012,-48.86208254,85.96604713,125.7092663,-72.82404452,-96.03596117,-53.11070218,103.9067113,-85.25829369,35.20427444,-53.47317466,32.36361625,24.43275232,48.31549413,-0.654592686,-52.04665655,66.31847777,63.34368983,-84.37409043,-168.0941191,-3.813056676,9.222140372,79.4066503,-76.55710503,5.373402747,81.77265945,-216.2647921,-68.83033655,30.46824523,-113.1244387,27.49306919,5.359427719,79.97867298,112.9553457,-15.97149259,20.85783407,-7.915981481,-51.68665631,-53.73931327,80.12680222,119.1148909,-30.70433651,-21.17021489,16.53265689,-38.18008198,65.03745908,100.8912862,93.34774681,4.07225356,23.31592363,49.72633926,-34.33345707,113.1554664,-2.658151251,90.61668121,-47.90343939,-56.90651505,86.84326495,121.881207,-56.25176714,13.93649401,-40.37544584,32.52802876,-34.69729673,76.25032118,97.40380661,57.70032974,-53.53030849,-99.62955533,-40.58846908,30.18656475,-47.82845561,49.37279548,-85.43538596,17.54678887,-10.39287928,-78.24019333,35.36760341,-1.787020135,-47.78401894,24.84656154,-2.822079908,-110.648467,18.85080378,-85.68147132,-37.66272922,-42.89478841,-62.63986709,83.76323353,58.92427277,-30.25056949,46.12861408,69.19525258
0.804,725.5500768,-281.3193698,507.1801969,442.0098105,238.0633729,523.4695002,-773.7580444,-77.85912013,-354.0234532,-356.6291935,241.7980453,-70.23340782,-85.77816039,59.78367759,-425.2242943,-375.808487,323.3364856,-130.5269526,44.60775922,38.63012999,128.5563284,-36.31058315,268.8604198,399.2817618,136.7675208,-32.41655474,-110.5612552,124.2512116,-194.827232,57.67626396,31.09352051,-94.13263504,280.5460723,-359.1544101,175.5099767,114.2064356,140.8502688,53.76686594,-46.61369398,-255.8626245,-45.70589987,136.0744389,-24.18967087,-25.46700838,288.7157471,-125.6224611,20.8303223,-39.68066366,-108.8434238,-133.6380554,-41.56718938,-157.19346,-43.27940659,-2.45883863,-80.52174906,-45.33263888,-82.62284563,-108.1175905,158.6512141,-137.30595,171.9699768,-114.5743754,158.0181396,58.37279462,32.72058301,-171.6194203,-75.98009751,1.078682653,76.03983199,43.17283602,127.4242803,-21.97991862,-92.36331112,0.732378243,-70.77021916,25.98477529,-91.90004771,-53.76298637,81.20458175,-48.45017334,206.4717391,-3.815500855,48.00359128,73.78758792,-100.8511813,83.76750875,-126.3882636,6.090185997,-28.18968654,57.76128636,191.1573946,-1.518433713,38.40607384,-83.18136938,-71.60341724,55.82173987,-16.22621037,-66.8134665,-18.04510869,8.128596611,49.33059272,-76.1069945,119.2675664,-119.7860631,68.96426921,106.0707636,45.00571804,12.0190611,45.93111482,98.44646518,-16.42380462,-35.34019256,-30.56287145,40.50345616,6.812868696,-21.16274935,20.45036022,-83.17757904,-118.1121225,-40.13853849,25.55342342,19.12457632,-23.33937398,-13.50081571,-109.1920369,10.95593526,37.86660794,39.87303431,-13.98138678,-72.09352463,-138.155269,22.53783518,-92.14661457,23.11964447,18.68095774,-167.7019098,28.46027062,-154.5121749,-70.70292285,-23.65486643,35.07209072,65.74346581,8.838663109,9.425090158,24.09135612,29.79060782,66.29289131,50.372987,-43.39192803,12.35158944
0.819,42.98220028,-105.0008231,-169.5085847,-401.0369055,-809.1307807,27.66596581,-245.5088211,-696.9242103,-104.8428038,-200.194759,-241.9348734,416.6815046,93.731534,-119.9537707,289.094002,-58.24091942,-70.94052444,186.0351377,-110.7211823,174.4514725,-123.9385935,-32.30218997,132.0386969,92.50076016,-197.4210719,-203.5795824,-110.3730082,197.3963647,-162.3900889,40.70449957,136.9339677,-82.53474311,-285.5648438,-137.3855448,-61.33008292,126.3490361,-212.0346152,-123.828319,-55.10971839,90.26226313,282.3488887,-6.167519546,-51.24582445,47.30758947,-82.78541398,-78.13523613,97.5030588,-76.72449688,161.3702048,-358.4425136,-24.66736593,-186.8973254,-57.78424438,52.18832312,47.365986,-53.11980807,-206.4300808,-189.8076006,-113.0404965,73.48420349,76.16127948,-161.2813159,17.19957913,-49.44975434,101.3014185,-181.2187811,112.6290051,89.45751523,-5.697280639,160.6549115,51.38138128,-52.60245078,-26.8981976,151.0603753,3.990754653,-27.46523956,79.04683045,3.788804001,-36.89871114,-81.35958132,-5.013330113,139.0349526,-150.0363819,12.96707501,-46.1626446,50.88104217,-7.199182469,-59.32129044,-2.264962356,-1.594392622,-28.86913058,23.66510172,68.34187047,-2.639545247,140.7906222,-128.101643,-28.24072321,-18.67328687,-56.82720012,8.17930232,126.7412936,-171.5838311,-23.12339053,8.750724612,-23.65796558,61.64576072,93.5328284,93.99084996,-67.51151998,-50.79519629,111.8522015,-7.872135351,10.78637681,44.91925017,-7.760964486,-109.5049222,42.19499635,-31.27669372,-38.44535059,-70.78420393,38.9550364,7.310207485,-28.15883075,43.82901322,35.53870843,105.3082164,83.84117042,-129.8091598,90.67346718,12.91096296,12.86796903,16.57036626,-26.74913942,21.55434539,57.92026147,16.54606818,23.84799964,-9.508036405,14.21640106,43.14318856,43.94464382,-46.52618991,49.81522857,12.19804688,5.345754195,-101.8699365,-69.05217105,-82.02329463,7.154590085,94.69889201
0.886,-236.2346672,-267.5648625,-699.9698362,216.0716954,154.3764832,471.9129404,434.9794046,347.6487959,20.55566682,-357.3152055,-294.9491447,205.7700669,-282.7101254,-375.8935461,49.43836773,33.76525008,94.91472405,406.8130883,-62.71283244,165.4465797,195.6528968,-191.0775811,95.79153753,117.9293311,53.03669074,-178.970312,-379.505825,58.51258605,89.8861337,-30.44715552,-17.86362929,160.6378875,14.32919884,-26.00160936,-122.5113838,126.0231896,198.1250725,-162.9878208,-23.86772702,13.36204994,86.87838157,37.65639179,47.33751696,76.83754255,24.0849908,-259.7596702,-154.244419,159.0327772,8.080569221,36.61400155,-3.020456301,79.32833267,50.50284208,-87.43920319,-149.7883423,-42.61682484,137.1499249,-81.28358851,-62.93245271,-23.63539077,-136.4780592,-69.63332456,57.93910158,3.742752824,42.02799346,54.92397015,7.422964484,-13.95018404,-7.182118999,50.45893126,-125.465275,134.7434057,106.9087046,74.98649603,42.6474988,106.8535948,-133.0100454,-58.69237981,12.67954059,190.2477541,-24.43531261,-27.06735943,1.7227995,65.97164919,-147.4616765,217.7440391,-173.9326418,32.41416985,-39.43585306,-130.3730912,17.15676011,142.7661767,-39.96605139,-74.48501197,-18.52280116,39.42820163,-33.63883089,74.01428404,1.22315408,110.5699685,-89.63752439,10.74991186,-44.36226414,94.63880711,-28.36340972,61.06664324,91.75542299,-33.19972406,29.30790633,32.62025365,-22.36736014,10.65299892,-27.84689625,-63.99567737,-29.58273022,24.19847033,94.55667448,68.13200113,73.56909958,17.81036814,-88.85525086,110.4885433,-35.89122926,3.69984347,74.52613689,48.67508188,46.04396701,-3.745703653,-38.43803145,29.61757331,-5.206999095,-27.53789873,48.76999076,0.589692321,-77.26096756,-33.83608068,-6.456336627,-35.94082007,40.55633516,-110.9049488,64.37372121,0.423411082,-69.01070185,-13.45378056,20.81384986,20.20329687,-18.11220399,-61.32369096,46.84905099,60.4907173
0.892,-1063.127497,514.3329069,-17.85388052,-76.06185266,358.59774,146.326699,-422.7995124,89.02811599,-92.9647067,251.7318373,-121.8309394,-275.0632041,-124.3367015,29.45287542,319.5269548,65.3325004,249.1795153,-72.87855544,181.4884629,-270.342293,167.6331899,-36.57964879,44.00301049,-12.81857643,-408.3682699,-39.15700508,112.6026428,-50.08338879,-48.48056605,-12.24131181,-8.430455591,-55.40857204,62.04872473,-121.9475647,44.12815695,-16.18840038,64.24206758,72.39637144,-142.6625721,-80.14224196,50.83288936,-199.3106524,-129.0039712,-187.4400403,3.598272119,62.45590008,45.08974027,38.42980581,-161.4565585,-111.0804009,30.64408314,51.83742364,-90.18798919,-101.9395648,48.99479203,-37.32343135,-83.68213166,-126.3109079,-49.96361324,-41.33251268,43.76777358,-32.47540368,-81.9930157,-94.04814684,30.78053819,83.15024135,119.5259265,82.62826037,-13.90850731,-31.7266926,24.6921261,-10.05746863,131.6118041,104.564736,81.60432488,38.89740487,92.7183189,-46.60260586,6.490513692,-21.05520379,12.24852814,-12.14408088,116.1102634,10.97515227,89.84893146,-66.81245,-43.71160191,-230.5092985,49.03455355,26.2770269,-81.3456508,-28.60570359,65.08658192,73.45167798,-2.988935034,85.01713118,17.84500395,-85.39745763,49.69302846,33.66130337,12.36833621,-36.27104015,6.836159961,17.61389306,-11.18683159,42.46788714,27.2939131,-98.93123382,-12.53206417,71.52254942,3.174613277,100.5296129,-27.37009846,-84.86239874,-0.190598266,64.24872249,82.13084838,9.104956951,-78.38202998,67.92847218,1.24637728,-0.460631666,36.34378199,-15.67703057,-73.01639817,53.12574519,97.11457346,93.32493182,-94.35185718,-14.44325027,25.25511412,-11.39250221,6.457473874,-119.0137852,18.65267899,-55.16897114,26.44488685,-25.36536576,-3.463875105,16.49355717,21.06951972,-73.02698172,-55.9856495,0.689064499,26.24288263,-18.92108125,-41.36031703,57.26926678,-27.37944591,22.46687931
0.891,-75.34032181,-477.573487,-435.7343445,-175.9914524,-558.4036764,385.4801653,-295.9392512,79.57973111,-74.50672714,131.6863468,-213.0544,107.3098339,340.6803115,37.24368296,-534.5307242,112.399283,52.46922573,73.43954183,4.221426437,34.98590493,162.3196315,69.79970603,10.2928241,17.54436263,-285.4487389,-1.765991295,28.31648056,-212.95293,-110.3459142,208.7053681,16.86242012,-211.6249854,128.1483974,-127.334821,67.47197379,-74.15080901,-164.8842209,99.20993024,93.03242756,15.52308379,72.01163558,141.7609525,307.5533785,113.8426494,-157.8022299,-72.05210212,44.22710925,-22.54966589,99.9644259,-205.4373669,-194.7121289,-3.657450716,-46.30738974,-153.2382327,-80.34044452,50.20383866,-50.72413682,-22.74591993,-128.0077215,63.54434213,36.81276555,-53.1264394,14.68333191,-97.07320082,72.78198407,22.97076673,-72.19232779,-16.85564107,143.2496243,-59.74730179,112.4524146,-26.74179143,-84.60624419,173.4966196,125.0718595,11.80321948,-22.55216065,2.50019641,-50.32037027,-76.30516765,112.3722688,7.210020677,-25.08650811,-119.5064238,6.017778988,-55.91843287,-26.35624617,-0.290437213,82.08177555,32.08535602,110.0915126,-33.45470327,31.67698571,124.8496746,-1.840636168,47.89246166,134.4169945,-49.0970483,-40.0663155,-16.74901685,-63.5099954,-13.54638722,-58.49470611,31.2510115,-27.39517327,-18.7352419,9.048874325,-62.01117401,-115.0672036,-78.1263138,50.11930826,22.84800101,-69.91193508,-96.50530572,3.858862746,-104.502093,16.10438742,-18.63857298,-90.00460336,-77.07281551,74.62119948,94.46908933,61.50822022,10.60609063,-48.4273678,-128.6524486,69.61264044,106.9357409,-17.23664218,-7.654462707,32.68773551,14.44611586,-9.05949042,-61.87897667,-21.07875811,-33.36040747,-16.22005625,92.32525373,-40.67465695,2.23979552,-47.41606582,-43.81862048,-33.29913661,-26.85025479,55.1432809,3.914279739,21.48634797,7.374887329,-42.80705818,-26.10885891
