pred_prob,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120
0.863,184.0011584,-710.0882063,-36.9624826,-260.9139275,-158.133852,-318.0592205,-514.0684644,298.1633595,128.6651857,269.418606,312.7632095,-94.76356843,366.6447573,48.36803929,159.8204383,368.9668223,-121.5345919,-305.9497031,-83.43081284,-46.20703103,111.3104503,180.4877293,-136.0869864,-36.90553633,-270.1750472,22.680062,-120.4164039,-169.8282434,-84.11485779,85.49792909,-151.5106499,-45.98441713,2.038819725,-142.3583681,148.3838664,-63.07165549,-49.47593728,63.55522061,105.9391264,99.05963472,83.48356266,62.56559008,42.32220228,109.9129625,38.89206281,-75.54151788,20.67214897,167.3875538,108.1708298,56.33135796,-29.06037819,-39.13335146,100.0809611,-68.96568619,141.295213,-31.55809425,-109.0400874,-98.79207597,54.37384858,204.993756,-109.5365825,14.03233181,60.46629805,-29.83499771,77.40931857,-9.253360562,-114.274171,-92.07528711,-69.17668769,-159.581464,-39.008007,94.53838877,2.945238378,-141.8995309,88.27476261,-70.38744351,-82.92292162,-11.19315407,118.5499705,-4.989555811,-56.53771128,15.77571838,45.12150617,67.46005988,-42.41322156,24.40131518,-43.2079724,32.05811506,36.67769049,-79.55617442,63.11749473,72.17584427,49.61798398,-23.58643117,-42.15538144,-2.237290096,-89.29257063,6.438192661,-7.534539273,-26.59017064,-77.29751412,-28.35029402,-13.47691094,28.76735337,-119.054929,-17.0649186,-56.86179065,-24.23289917,-16.52801603,-76.50931071,-31.87821056,92.43388789,45.98523865,33.98079493,-78.38985284,48.16857626,39.66685678,-15.40689748,-47.59044387,-13.62529292
0.832,-840.5388368,-243.0873755,-272.9387635,-382.0708964,149.4702086,473.9583527,156.5575486,-316.5927365,-210.1963667,-125.7230704,244.0097506,-110.5029571,-35.92996251,80.80294564,-143.562838,217.9187314,157.0007731,-113.9896958,76.51259722,101.177538,38.41803797,162.5053401,-138.140619,-193.4433321,218.2292332,4.688261455,123.4480538,-53.90369733,-45.66838358,93.7736843,-78.55345936,174.7838683,121.7498986,9.994183708,-23.70841147,-28.73458817,234.1245609,153.8821005,129.6839225,-236.006639,-63.94323651,72.24641653,-135.3672516,57.71499973,-86.71801598,-29.11835454,-218.4449591,-81.24761101,126.2491879,174.9646369,44.94290365,79.61112736,179.1844712,12.6313456,60.91023824,258.8211297,8.257332115,28.71444964,-85.7117422,-15.90963649,41.84761856,-43.44523174,63.72403123,17.9473861,58.5942868,-77.11519523,36.48554039,-70.21862081,-156.7225591,63.36614149,-5.668603726,52.68530769,-50.34101555,69.41494469,-16.04138808,82.11919776,-42.57680803,41.56292304,-30.14479474,55.61834727,-120.0909775,-33.1572477,-79.33715945,57.28903826,-142.1586403,45.20186484,-37.18099832,27.11449837,34.1781693,-57.26148872,-3.931314718,82.05467087,-105.9000284,13.98270219,42.30391415,-84.60446032,-204.7336852,-58.07428452,-20.03411939,-9.245940979,106.7052875,27.10049604,70.62300791,-36.53218787,-29.8792446,27.38192575,99.65926072,-99.2170104,68.72860076,-85.37492385,7.567152972,-72.78661769,-72.59093928,-111.818378,33.98840066,94.39402077,-49.16431252,14.90781556,70.39542315,48.8294074
0.802,-397.9623724,-844.8694868,406.7928628,107.8968862,-345.2882046,-356.0703756,413.6036424,-99.30873285,123.3638359,246.2382573,-117.3429801,-12.56022231,300.5812006,-71.92250237,314.68467,-252.9784369,-45.5773401,118.6559005,-326.7273634,-210.9496243,-45.4933367,-154.2012186,-270.5107133,-105.2492377,48.88135111,-97.00298444,45.12818267,149.1447094,-114.3390162,-16.62360689,53.61969359,-58.16365478,117.9883039,-72.91581025,-14.74704782,102.2807608,121.4492521,61.2917901,-48.60815292,-89.33674021,-59.78444586,-67.40672079,252.2124176,-21.03991355,12.56033952,-25.10676485,-107.8384684,-238.9049632,-89.96580904,-170.9080838,103.1618203,32.29005827,22.85753561,-74.44628343,-12.96719874,151.7375647,59.3788744,-109.8266176,-113.342797,-159.2024373,58.01284705,-154.9011779,-42.90041894,-53.35845582,-96.18715148,-50.06461472,-8.17390605,46.72225831,56.6717613,16.94383,-25.49851001,-36.72222445,-36.36077858,-55.02960779,-42.70017717,-85.07392729,-29.51852069,-32.3184438,-33.77743347,-13.20070691,59.22084395,-8.141922571,-22.80304345,-103.8336645,-24.91374759,10.61113799,-76.02888746,23.96618984,114.2084338,109.2725994,54.28190751,106.0669353,-10.61395984,19.04372031,177.0071274,29.50511323,93.51269073,-91.03414825,27.90627326,-72.2309467,-29.1257999,-39.79797334,-0.445888321,-11.82824326,-107.7811024,-20.7848474,-0.954988874,-5.028704933,-84.09509721,-37.3601785,-32.02872792,114.5248762,-46.0146985,59.71372782,17.19063207,-67.74578947,-14.82337944,104.7705059,68.8700883,-83.05079395
0.894,133.8844246,513.9681111,-394.1467348,-287.4063961,-805.268141,270.3559264,-265.8675727,-314.3615924,-368.6251459,381.3850021,257.8403028,94.42628942,-341.0879726,-22.9571767,363.8459645,-288.2015781,-401.0920524,157.0770388,53.81359587,260.7838173,-168.8466375,-316.2943532,122.0368018,88.04596877,-138.2015485,131.9154524,-89.12688137,-43.11077768,-107.7322493,-62.23466608,-14.14561274,24.18387896,-162.0261497,94.10475269,103.5804638,75.26066,-86.79718913,-149.2862201,-211.587263,69.85655948,-106.4379813,-88.13943803,-17.54269888,-1.896879852,-158.2340499,44.83028515,125.6416727,15.62478539,-23.09110681,-89.66608583,183.0249417,-56.97769965,-180.248526,134.0720853,-61.66524507,0.165765623,-104.6725504,-78.21193573,-16.48699344,-130.0823017,-32.77654946,-109.0358553,38.47151014,70.68498184,57.63317849,-26.23065621,36.058991,-17.52171694,67.09096788,22.05979344,-114.5413566,-119.0502445,126.1518119,132.0587312,-87.41524629,81.17865565,-20.97472462,41.05471097,-60.37697026,-59.95164007,36.61910077,50.76748186,185.8874991,174.0723676,-139.029028,110.0426494,-106.9296793,55.99854371,67.92667627,105.7954052,9.977286371,-76.0277012,14.92153165,-128.7216649,-18.2763458,64.09895286,-71.30224012,132.6984172,104.31308,-31.35195643,-172.3270065,68.47214921,-17.04749978,-23.01606451,-23.08284918,-45.82856245,27.88503219,-76.00898155,91.85960137,101.7892103,22.07487494,-52.11802593,4.50804082,17.99886109,-8.427989042,2.071899577,37.88707425,-19.13239841,-28.30168532,20.8306197
0.83,310.4951606,-682.0066578,-61.63854837,32.83391138,984.2852666,-278.2467653,294.6315047,567.8986905,279.8010716,-342.6524294,335.2714284,-125.2970728,-264.7501052,68.26362041,127.6195063,-28.58907976,40.56070909,174.4647627,79.56356915,379.6311575,73.93161644,48.96441663,-78.68293068,-100.5571236,81.55873696,-54.21911532,-88.81314983,50.71592554,81.12171134,-50.65034135,-20.05681258,-0.090016491,32.91292033,183.2755496,158.4545845,-68.81935328,22.86142896,-203.4480945,-42.03081405,-104.0729995,-9.33223417,-114.5483673,37.72619086,-183.5064707,4.320252878,-0.198779523,95.22990245,100.5590635,-98.24650809,-59.03621938,94.71386577,-1.309188466,-103.491146,-2.238032092,-102.8392231,-80.01633066,-138.5884563,13.59280111,-4.137055928,-46.63108649,7.351726869,-33.9488649,65.15433756,-40.11426189,54.18112642,-2.368097505,55.62586057,110.2335264,108.5253481,15.52526588,52.91957136,-200.2890583,218.1117832,-16.05854728,133.1584414,39.29735502,134.0081421,-71.55860309,-64.55541876,19.32854416,32.93487602,36.35314343,-3.759833268,-39.18754459,-35.58387152,104.1665307,-5.375457146,8.562910823,32.0556189,93.27309556,184.047902,-2.742154692,-55.70251697,-90.79710263,-70.9846522,-75.25022687,-49.70292678,-41.62215426,9.037614493,6.809838739,30.47220818,-144.1955091,-37.62179329,81.04576501,-46.72245977,-100.3403061,69.87756658,49.39353132,-31.85285829,-86.22438219,73.86116184,-0.62918052,28.32165304,-102.8318586,1.857855378,27.90973958,12.38621657,102.8788194,41.44085257,23.91565981
0.892,-273.9881754,-307.799041,-169.2773254,-607.8966793,-34.67887894,-548.4898556,-134.4997764,-209.2052962,-31.13791393,-431.7205857,-286.5275213,-107.6264199,293.342408,325.216112,-46.41692036,206.5722418,285.6268009,9.504251697,9.30601395,-360.2019862,40.96812872,141.2126672,127.3363806,-182.5413409,148.7940373,-76.2808713,3.770766121,233.1377124,0.110732305,-25.74503381,-126.9679509,-81.53519192,-251.6214529,78.80415418,98.92709374,183.0331472,129.0426646,130.2819886,247.1642471,11.89464649,41.05461539,-23.76831498,1.575011233,-30.76972196,77.28265308,137.3013167,55.52737659,107.7785148,7.909027327,36.34094219,-185.5772021,-74.01944745,191.4713963,95.80436538,-253.6447543,142.6188067,-121.9845049,48.25000983,201.0540421,-28.77529506,-37.29689861,24.16093741,162.86993,-271.5995222,173.1020965,179.9022581,50.73336092,77.64275413,2.133066936,-55.07640437,35.0721944,29.67093839,-68.17799934,27.42862328,-31.29696869,112.0279036,-122.4446031,-6.153876439,-29.90344755,-33.4818134,48.17840958,-17.30132976,53.48814988,21.09879808,87.0560318,-36.94388093,-35.85548064,-44.90841835,-74.07333874,-45.30277927,-27.04118794,32.51847108,33.30112175,-18.82072177,-9.310760157,-51.28760239,64.04141133,79.83852889,-41.46101708,75.37795653,73.34711844,3.339431886,140.5296469,-8.92777069,122.3612024,55.62551566,-90.81862979,1.132143332,-51.12604013,46.95115747,-55.59924324,-86.09862802,-81.51119636,59.16631656,16.38863241,-47.90849126,-93.97027872,2.030120404,-8.538464759,94.87830842
0.857,64.43288775,-295.9676419,-804.60363,71.90020572,-690.6585249,269.5213502,-462.5444604,25.93228005,-112.95848,34.46246315,-133.1663637,13.73561584,222.519289,141.468844,-352.6191166,83.54149723,57.53330233,-12.77111962,134.9425398,165.5576175,-69.73667864,-139.5117117,30.27670729,-36.25194889,-252.9910098,-104.1069366,-150.8173086,-1.662438244,104.1787198,49.14799311,-63.10441387,-117.2041963,50.8179202,-72.26311308,46.65918493,-6.307455692,-239.9939832,127.563914,171.4864538,170.6250693,-45.93777072,14.70498393,63.71023413,75.29539692,87.52752905,-19.24957824,6.493488815,118.579464,-78.33634286,63.23710747,-85.2298389,-104.3140756,-48.61987032,3.409032018,-48.4386787,43.71713988,-89.52424693,-42.70281122,170.8430102,85.61905539,-66.02618071,-30.96017955,-107.5151817,24.3484657,15.90625666,-10.02287262,-38.51711587,72.26065907,-79.97279465,126.1219708,174.4416446,46.0332027,51.98482971,115.6407673,-55.99759916,66.74961142,65.008583,27.55282502,25.33219809,50.6228346,-92.01905345,-7.491962046,31.31412245,-81.46515953,-27.50964614,-62.26781426,153.4918366,-24.54575687,54.72615514,-11.89053603,-20.47708083,-61.21032221,96.63603879,-87.52868876,45.5359261,14.41554348,-37.76210518,69.07589103,-4.646492131,85.45293324,-47.59682668,-73.16889534,51.12323704,-41.83439322,70.50842711,17.68909652,-98.07074294,6.70773592,26.78093917,-90.33142365,20.16260033,-5.889515573,129.7623249,16.93004853,62.11832496,-53.20591308,94.19726862,50.70640061,94.57457967,0.787187361
0.878,-205.5968895,-117.6325469,-811.2689669,498.90866,-296.2126139,417.1222505,161.9571636,508.4922754,214.7855987,-474.2285587,-473.5533817,-68.54084046,-48.71100815,-366.7046894,45.01005432,10.45141228,-105.7412011,98.33883324,-16.74355202,257.5831425,-39.74900318,-5.323013928,143.5472535,-59.15936037,-44.7467526,92.2606585,-59.94365367,-123.4114466,244.6678257,-61.9489214,47.88195101,-137.4625439,19.16320795,19.61498184,-91.19150044,61.72962308,150.1998807,99.34389626,-12.23794859,30.99710027,-142.4561103,127.5787421,55.91862118,77.70491259,-100.1415252,-80.19073397,44.19182694,34.83751527,-29.29233522,-116.5255077,65.17667952,98.64206117,-105.3054614,53.19998476,-43.28994117,168.4136882,75.54964773,-15.44732368,-45.42232894,-20.16683835,-160.4343477,203.0096878,-23.42979053,-42.39112583,-112.8134473,109.7155557,-34.5273885,-151.4659534,86.92778855,102.1864744,-16.26937923,167.3437784,-105.8333968,-59.22630159,63.58037941,8.195320833,-5.102229607,-33.96754313,-86.35298118,133.3211477,81.10052811,88.27767876,20.38770042,-24.32466072,-35.88548012,-34.99187936,-146.4987652,-60.85057218,-53.1006501,-15.60588588,-102.8259401,157.8716532,80.13045721,-47.67078965,109.2350376,-57.31181113,-88.47679115,-52.10912152,50.62962388,-32.88370787,96.85499535,-50.90180822,1.614466404,-84.03556048,-5.965234893,58.95215364,30.89835815,55.2837026,32.64867212,-125.188182,-21.46695093,-71.11548929,-67.92569605,-24.79006848,58.48166671,61.52222357,5.638900457,-39.06749742,-68.77622101,90.55679333
0.869,355.2028005,1678.094704,-369.8458938,387.2489836,-302.8719132,-581.3397774,-80.1822329,-183.1077236,368.5517214,566.8454506,473.3932812,132.8098796,-288.7610388,509.6634441,-407.3362344,-22.61813041,-177.6547709,405.2554759,16.44841005,0.078816557,-122.4529867,-160.9648223,165.4663561,-311.8728018,138.8546192,-156.6077123,55.27917345,-253.0969739,-274.6314829,-196.477403,-116.2374226,49.40949089,20.53158595,172.0534052,-222.0033728,-30.43361893,180.7996025,95.01698758,340.749473,77.59596047,-85.75391282,335.452944,-142.9362362,-18.41460043,145.4459456,-171.435508,31.82643849,-55.36831835,-149.7482449,-232.6388511,-2.873610634,222.6169396,60.86431642,-57.18914941,-27.77802753,-76.2108142,-98.44590683,28.42670213,-13.39369879,169.8754001,-82.97274597,-69.73908043,-57.496432,-99.42145618,-126.1464822,-102.9078629,-8.034317204,-164.9793466,-12.66475924,30.90353606,-8.565936078,106.0434014,53.8044174,34.2085338,-111.5583346,21.79086669,10.76525116,-48.17825926,26.90529846,-60.8280365,-86.13059934,113.5358242,-137.9036958,37.93402207,-91.2580143,37.09562033,-8.45773132,82.1488252,9.343605335,8.12250161,18.6374407,-5.330162315,-6.450588599,-55.94648352,-86.42341605,42.910757,-81.47854821,65.67934689,-139.9004451,-3.094217762,28.69589693,-18.89522474,-136.7360417,-40.44352662,-35.71142242,-97.9813336,-15.47076805,96.40076467,-75.18655119,22.86459937,-102.6861774,-30.88780649,-1.72760013,144.6030428,-41.45813089,-56.10112444,-49.11547092,34.57153305,58.94093964,74.49584142
0.806,-641.2839626,-207.1289087,557.6780189,-209.055261,220.0654411,-31.67537564,-471.1232201,-130.0752779,162.2839887,32.70703385,476.6282247,192.6394778,-61.25606421,-97.26804215,156.0392954,62.23374914,276.0807374,357.969847,93.95701342,-378.4993515,-42.32756976,-56.49961136,185.8930725,-344.3703271,139.8042876,-30.62878312,232.1034394,100.0931652,162.3261858,56.94384342,-25.68231611,-192.810878,-65.87284664,27.65307302,231.836794,-81.71429377,23.61115692,-225.7706967,-48.4997556,-6.445054116,160.44255,214.9833234,108.3401496,-274.9124323,-169.1834597,-123.5973429,-40.78735501,-23.33600911,35.14100092,38.34713425,-33.14446233,-31.93638142,-18.00027825,-14.86455518,-59.95411709,-89.55177091,140.1597606,-52.72916577,118.8858817,-141.9670266,107.9021301,-240.9149805,-54.29385877,238.7216125,-164.1443635,-6.364644276,148.7703082,-163.7809199,44.62220886,-1.92457877,14.84489761,14.60536913,-9.668940825,-66.91783847,12.03591046,1.35679485,-17.21527612,-52.39436439,-75.07782545,-46.04386976,-61.87630639,-96.55285255,-24.6342948,-47.09571353,-50.33263697,6.986778555,87.25096572,-133.8746386,92.65945134,-57.62439571,-105.1552279,-151.9990973,25.35675851,-4.154081785,-32.92495057,-37.20352423,-65.75750335,-155.1207704,4.6984105,42.57292455,-49.16430038,24.16706264,102.7430726,-12.35218023,83.73560639,21.6866102,-11.8424246,-35.46770233,154.0267279,-19.85762833,-12.1535788,-38.69170666,-25.69467451,-86.38614462,-25.46401192,-90.08438581,-60.54085578,2.140269061,-15.51092979,0.613362628
0.812,898.2121057,1258.711247,-470.4499833,0.282556602,-391.0122052,-422.1124302,981.4301704,-358.0167117,481.6141359,-51.69756256,-325.3568528,134.0967078,187.2818892,159.6949823,58.77254547,-77.63611486,415.9868923,-261.0677476,109.4863012,216.0334544,43.9975744,71.46289934,269.2448533,131.1743582,115.7040889,85.60017086,-311.4179864,149.1544344,60.89798012,-41.09623546,-274.6973238,-14.79744233,142.2525264,-118.7409118,88.24770588,-46.70734586,-277.1133065,97.85051056,-350.7791627,89.52247962,-29.42650801,-154.5245957,155.2405637,-83.03673148,-111.1729478,-90.94304477,9.759615899,-48.01188311,-51.70706272,186.7611355,-240.6320622,82.79498232,165.3682693,26.58511076,235.9426965,41.48407578,149.5243353,-256.8161196,63.65924551,60.29548837,-39.02458775,3.322222247,-159.1574891,24.79166544,-130.1485746,138.8473653,11.32553028,0.892244302,2.340262704,-159.3752411,-55.91233946,-14.10688086,105.7463124,228.3808759,-154.7235219,-212.1313836,329.0839962,61.19611529,-17.30599126,-104.5350696,90.07165852,-92.08122349,-63.63747447,76.38929063,-23.31804356,-9.642007514,20.74188604,-13.16890839,-138.4857546,19.09122461,31.62080032,58.0735071,57.01203492,-101.5937061,156.2326354,50.47411672,56.0726098,-24.7740352,45.0698946,-17.26514492,133.0075176,37.4888719,-88.35029729,-76.41586758,-12.03883929,-176.1848458,-66.41261316,-27.08431925,147.6714845,16.35663067,24.90039338,139.8113415,-42.50752587,114.8346915,-73.43249453,-148.6740664,138.7951581,-5.093998889,-117.0228731,9.989896498
0.886,136.9740884,1541.856165,-387.5510813,-195.4221076,-184.6178736,-353.3039783,304.8426734,-247.1396537,452.8410714,381.9397671,485.7831628,24.95304688,-561.9000898,132.5698977,155.7372968,-131.6364814,-86.23813419,236.5458692,119.7105245,-296.3399569,27.53787544,16.09775035,338.1303949,159.4480905,-19.73623446,174.55643,-93.01813952,33.95889727,-36.87866935,97.405113,109.6358334,-123.8402958,-91.68824631,-233.1698193,349.934495,-199.1441931,28.06300388,-88.25369293,183.3537731,31.05779805,97.90722214,154.2799964,119.6885183,58.16321587,197.9165395,-95.43706418,-255.8766578,43.63434647,-58.302583,20.89388435,126.7629992,-12.21193284,-125.9269887,132.0926674,46.57704499,-84.06227075,-77.27035999,62.91294329,-71.59105754,-72.28421397,-66.02745362,81.72217498,-96.36950005,-105.4103335,76.4290485,149.5406242,155.1480934,-74.59488624,-8.902740976,-16.9802765,157.6782509,-27.04717903,64.8940429,77.16500026,-215.6846322,-74.02243286,-103.5776381,-21.17283406,-23.5856962,-41.70594113,-94.68494946,82.27383809,-103.7104805,-22.15811069,177.906794,83.31665118,-118.1311089,-6.210765436,-160.8502566,76.90980019,-30.59475501,162.4841256,47.71923716,-70.70203303,53.11960026,-76.69737924,27.82838376,97.90089927,53.6118446,259.8217921,34.49137902,49.47851225,-95.13310695,6.548458878,18.83269611,273.240536,31.48679857,-88.29124525,137.3705648,-143.8466992,137.5942151,78.11763733,103.864978,-7.291801854,21.99006307,-111.2859485,-5.098763803,-20.92980717,138.6452845,-91.69979217
0.881,-922.2720203,126.4360497,-59.34173762,-374.0592449,658.6157789,484.0035922,42.98753609,-245.5764134,-65.62334598,-299.7771911,150.9278002,106.8945417,-287.1474671,-44.12961899,-173.8922609,-114.4743828,-51.52064217,-530.8509003,23.06545047,-230.850109,86.73628282,-15.27756571,-80.50624861,31.75117749,-59.18624301,-127.7143173,84.89877249,11.94385984,-23.4003784,-193.7134076,-189.2823602,105.1110873,-95.80264056,119.7153271,88.90075021,-49.61020368,38.26918405,87.72528155,71.50612617,86.05413235,-109.2319242,75.65239742,-52.51863199,12.4088634,62.82456345,139.2191516,-21.45715355,-126.6462762,-53.19808773,1.363739226,-77.39536047,174.0822204,-70.43784906,14.6026376,-34.68510296,31.94983972,37.1057076,89.42065538,-116.7321704,33.30857192,55.67850202,69.21103702,-4.998468605,-10.01697161,-10.08789156,-25.1619417,7.225857026,22.53312628,11.26330103,35.91697466,74.77598347,-5.487969277,38.94955038,126.5717813,61.43647333,75.44972874,-55.03508633,-38.10254563,-124.7916275,-10.81335398,134.6718975,-7.130717786,20.16939634,-22.37052302,96.96343841,61.51955215,-77.90965491,-46.30860122,-73.43345472,-61.67452725,-89.06669511,53.15058138,14.08459859,-60.10422371,219.6469609,-1.772990627,64.06300994,-13.42488973,-78.54109231,51.30941701,5.469332535,-15.63640774,182.4649882,-60.64826792,45.29690326,-29.70067298,57.34684353,23.59608244,-34.99225463,45.86213203,-96.46736185,68.48298505,7.066610512,28.25318845,-49.18757427,98.35757283,-7.155571708,25.62414587,-69.93646497,20.7453783
0.889,-859.9097603,537.0351712,-134.9809118,-376.4781177,911.2149212,367.504354,-134.7268112,50.80405723,-23.49097386,-221.011208,-41.81724204,337.097917,11.23750073,116.903078,-5.406972591,-139.7299006,-200.9196372,-422.9492494,113.8498408,-294.8633896,-51.25668447,-87.79257385,-65.7621112,-112.3540894,-144.1822532,-74.79892354,69.57628691,42.70533629,49.09258114,-189.2200426,41.58009847,25.99063717,-19.71840609,193.961065,-23.19418556,-34.02704843,-63.47140727,61.2535796,-98.73602478,33.27762717,-104.7529588,-69.39194518,-161.0420082,-41.06280725,5.633479581,46.58883675,-153.9613068,-193.0297768,-132.1305425,-234.8991596,-84.42568892,46.42655919,-161.4723738,-81.09412563,-10.67267247,46.61019724,-95.15124273,71.10740439,68.22397934,273.0462489,-51.85242665,110.867969,47.68379309,-108.8204974,-163.9621295,-42.71975737,-37.03180362,10.16019417,-109.8382622,37.48148786,-11.45488697,20.46947371,-120.4261388,66.7733141,199.8516291,19.03662253,59.44938845,-123.3938893,112.5366934,151.2715062,136.6987825,104.7116694,-32.46742342,27.73924225,98.32837803,37.8696326,-77.87439537,-70.18424722,-42.78751398,105.3566913,-52.5239172,-9.751770526,-65.38280602,-47.1567391,-4.700292106,0.838508935,40.63217713,-200.5180431,-20.59046538,-10.75570027,16.93968214,-56.50439827,-6.122902881,-170.2232854,-64.45982414,85.2038589,16.28932378,-5.568632933,-56.99920771,92.94394862,-0.790967222,-92.47317645,75.53359368,129.8505068,10.5960236,95.0375451,48.15913873,-20.66298448,-29.02035702,-13.78334495
0.805,104.376413,22.81963785,-974.4498193,522.015846,-79.60596408,783.0684682,118.0140796,458.3055212,204.0781922,125.0747409,-223.0874495,-105.7981759,65.61883605,-139.9821135,-78.00648872,37.93585776,-133.2377663,-181.2409207,196.7203714,55.66670892,242.8513785,14.48276788,176.7673725,-126.3234774,38.70859473,-48.50650894,-34.10889338,190.2146751,178.7224033,-206.6388511,-62.47332213,-82.0160237,-211.0533705,-48.36458187,250.8161806,100.2505219,-7.083175073,-55.82033758,100.553845,111.0361685,16.70553267,60.94973066,-110.4687521,73.3857052,-83.48714119,-65.38291966,-51.94115748,-49.59329054,64.81671635,-61.52757631,29.38326825,-34.11663822,17.23927705,138.0255828,53.36847087,176.577844,112.6258171,124.6007042,-27.13491485,-82.11678839,-100.3349406,183.0096949,256.0739091,82.3436892,-10.68102429,-52.2544593,-129.1021783,-61.67949405,83.13195516,73.09744872,-80.4376874,-80.97926247,68.35159103,-87.13507243,79.17728514,252.3367574,-116.1366851,21.85106645,-14.48666847,-21.25045438,-12.34045571,-28.93917475,-26.65635187,-163.4530165,29.42411701,19.06929691,-51.59941219,99.98887258,54.17871492,61.31661283,-17.0859219,-87.15151128,28.41949901,-89.14606062,-9.076113155,-18.86900596,6.958179869,-72.35514555,-89.78522477,1.695584788,88.24065842,-19.68637514,68.97254593,-48.55363796,-127.9005376,89.83958303,136.7277278,3.493792309,60.96069734,59.07165834,-57.37116187,-29.05269884,40.38981806,-44.86215904,13.93801399,11.95310558,85.3412175,29.51930299,51.87382487,58.54746539
0.811,157.6904333,848.5689997,-146.8033018,-438.4185548,-354.7523204,-82.22674676,587.2827884,-78.2006696,321.6112278,137.5745397,172.7065856,-98.82519374,-823.8211285,-480.8736885,103.3443559,109.4499833,-9.913985183,-150.0405643,-205.9090325,-233.1296589,-184.9203146,-171.6544908,155.4839939,203.5792028,-273.6149509,164.1839394,-83.36219338,-337.1667126,221.8952856,188.7920199,186.9337788,-103.0677833,-22.16329229,-388.6678053,-103.6125658,9.578048246,300.9780153,126.1779883,-164.8800255,-61.09018413,45.55963503,71.89570707,39.39528563,176.7147158,-52.53189404,59.43060117,-209.516532,76.2937397,-221.7527396,-128.9839018,-163.702983,43.3359569,-58.99159055,150.158988,-162.1939036,-45.7141275,-105.2415373,-78.4223316,-113.6895813,70.50489489,53.61709339,92.9195312,170.8620796,134.4316793,13.48916863,-33.6448224,-66.38530937,75.80679852,-45.80013492,-3.228998929,27.68859058,129.3284481,-25.41099427,-83.28894163,-33.02625598,138.7586658,17.98834926,-149.921319,-17.93158676,52.93229776,101.1942701,-125.5649743,26.03694442,39.81507723,57.95016804,-32.57367809,60.81434978,-93.55078558,-150.1004231,-130.836091,-62.74920957,-24.74494129,-2.793681951,40.15487221,-32.57738883,-176.6773755,-85.98893894,103.5291031,18.15358168,8.643988983,11.2252703,54.74508824,76.90178311,61.61158048,-54.52852994,-126.3868519,23.84899565,-87.57933302,20.87053438,0.260762982,30.31401987,-82.20583863,-163.5942731,6.859354169,41.2075581,-15.69828209,171.4896696,102.4288837,53.39493417,-96.80295974
