pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0.432,29.73085247,545.9138004,113.7577799,-129.372701,-3.336854784,-431.9253866,219.4359764,65.60086147,-509.1049,-196.2785406,140.1379381,167.675566,169.6198645,-120.1783514,143.9434051,-347.6940501,-49.0461062,446.787619,29.25161873,-27.08774469,-230.8364668,-315.1958747,-2.281629755,91.67745448,-33.03418626,37.04389485,-2.723167944,-66.49063847,-78.68403687,269.1476108,20.49980671,167.7637309,117.4158257,-144.4263203,-153.677525,299.0879532,19.06536241,90.85581883,-5.486668512,103.557407,-57.42595283,66.63540441,143.3907962,246.0604662,-60.6182083,62.79899127,-134.883516,-12.86243963,-0.83884097,-42.15812138,205.4568481,-60.33853587,67.86538959,74.75101313,-4.98489639,167.4798556,-56.68492544,-248.1452354,-73.66928195,124.8624604,-75.11994987,-83.27316425,-73.84764801,27.60943284,43.56582539,1.408597557,51.30412881,-70.223778,72.97869093,16.51124657,163.7209097,-76.8469673,-25.41710332,-99.24067796,-22.10705886,62.89356293,-8.698294523,55.8047973,95.89592475,-2.145089123,-36.00148871,96.43799971,-8.557124411,-83.09779541,23.15851323,-45.68679164,-12.76594365,-75.71952211,-40.13486471,-78.5144342,-56.45232886,23.40027617,4.213225497,-0.61198031,0.402889146,51.64891007,2.13026515,23.63011298,63.80386276,0.145863337
0.461,-435.3255052,-26.04608702,189.40934,-25.81891341,73.50153186,-121.9873222,62.19608834,-75.44221416,240.6100742,155.3683506,47.571573,-147.9660306,28.77794314,-162.1127941,424.5634935,76.42697053,74.352349,-47.36130738,-79.04204083,49.11392238,65.50367547,251.219925,-77.27898726,133.1892607,-12.33970034,-154.0121369,47.9842974,84.43867092,186.0589018,-73.30274356,-27.57038139,-10.28277634,126.8392982,-49.2021784,106.6871291,83.56665204,-109.6900408,156.1641531,41.82175109,39.92904723,198.3439509,-50.96235875,25.89990202,-164.0300678,-35.50836112,-12.02716832,-74.24367177,-32.83432223,49.08061171,13.74951706,-15.35003015,31.31868055,-127.9192934,38.83022445,26.98679817,58.75884119,138.7170878,-51.33309552,-50.45416422,-31.25480127,86.49027702,-42.32234207,-99.6706142,-65.80455096,-43.47621726,43.79839325,47.36441308,2.079314571,-40.33335022,-37.15542806,-25.24869207,43.91465411,12.61034461,-24.62493337,-124.3089126,41.86501368,-5.505525355,112.2316135,-28.30043083,-117.7039526,46.18562598,9.944420672,77.51821396,69.84698444,-23.65381291,114.6646872,33.1871592,-68.67739929,8.915871783,-97.55692085,-19.4820843,-41.93522824,23.70789282,22.1355209,1.666201447,3.653090295,-72.22568696,-20.0655219,-38.60658309,-13.05054997
0.471,513.2050347,-216.4313893,554.9255442,374.9519167,267.1975279,477.2100168,156.8424741,52.98464891,168.1812517,-27.01349747,-141.820889,239.3858815,-394.2557597,1.864234225,-106.3084602,-59.93644446,-340.8615393,192.5067034,328.7495211,107.4506095,-224.600389,-262.9648765,-12.7838957,-8.252326086,205.5141,13.39085379,-127.2263286,95.18836203,87.9491862,149.9740983,-17.38547509,-25.28808129,84.53916207,-29.43557704,97.8584299,37.16079748,94.85004172,9.725232027,21.90700339,-112.8012502,-55.66635834,-150.4478364,-106.3323412,-90.9736215,8.552287689,-102.4547896,56.51993395,-36.86087223,90.29701697,76.61363189,96.22560728,33.37220629,-26.60617169,-101.5593006,-101.8030627,35.07095726,14.04830972,-13.35636809,-22.4229745,163.7106479,-50.54028861,5.494496136,-77.11082813,-57.03326944,-4.742543044,-7.991935494,-125.821153,-82.84324953,42.48923513,76.14500744,-161.7694696,-72.09701567,-52.56683487,-3.879434597,29.80286247,-55.18219991,-93.57671851,-102.3454914,23.74049487,-6.468328439,30.03812973,61.69963632,117.1928018,-91.28308467,-147.7932361,25.79225833,23.87410793,56.97355281,78.21228811,4.237007144,7.450458713,-25.3721311,-6.293415789,71.53427863,10.98208529,-32.20722344,33.7178522,-3.798053304,-5.011604709,-21.14019847
0.413,-229.5222144,-531.2305563,-25.6675948,-144.5389903,37.07799291,-385.1330148,173.3066054,-309.7699092,-68.78425661,78.56177892,-8.3234349,-11.11621296,-130.6248703,54.96989303,-336.9332256,-175.2146831,27.1670197,-91.88368623,-86.33740625,187.2333217,-39.0656606,-104.4820369,5.163545239,130.6860512,-88.5169548,173.5024215,9.788883053,13.72255683,67.84658225,49.39805973,-50.03844707,-160.051271,-14.81128824,-1.336855083,28.76125066,-57.30660118,202.7949181,-44.83744102,101.5701258,49.00133621,-45.20117292,-30.30699612,72.77766615,-61.19669047,-17.79538736,-35.25094974,84.63106979,24.13005786,-6.792763887,-148.1248826,-13.99095304,18.43412786,35.16765251,46.50018346,-50.26379008,-74.99822941,-46.78373135,-35.02616744,-10.33436994,38.24330784,-85.74559801,-48.54851199,2.144348028,-79.72295448,62.05419117,-55.87302614,-9.846700565,-37.82546159,-33.35044296,-99.35329445,9.978530539,-110.7750332,12.64330127,58.82055591,-28.04026942,-4.529590258,18.00113488,54.62218791,86.54466955,22.6547625,-31.29189098,-106.1470928,60.86578808,91.12493546,14.44149696,-1.39780066,-9.166047269,-0.788808258,12.77965186,-48.8967968,44.22041301,10.80104412,-22.51870002,-27.93952869,1.36260919,-7.574886449,-77.19639983,19.38764331,-49.12695424,73.23844475
0.443,363.9218108,-553.4759596,61.9938345,-57.87563391,472.3874277,27.12712543,-125.9988864,141.0783279,-140.8854518,-14.28139557,50.24484632,77.2886113,28.12948817,-283.1909889,74.88435166,-123.2250032,159.1824254,34.01519207,-374.6310068,-165.3887928,296.0626523,-170.3085369,51.79578274,116.1638279,61.79883704,-52.88983438,180.6388741,31.97481474,16.6066747,36.75577125,1.206000963,48.20875401,-85.07418142,95.95729373,-93.39499608,43.67168182,21.28207307,138.8730453,-111.7186973,82.28639809,-27.43243848,30.68528125,-72.32609509,-13.22498859,32.63789538,-126.4446045,-197.6051097,-56.2623048,24.89946539,1.626143989,0.829449725,29.60156764,-56.64047435,146.1886913,-65.49685165,26.18451148,52.14599978,-62.02077771,-41.33162127,-15.26662997,51.70149183,24.7406525,67.93923605,7.775118914,71.59183533,-60.40065143,-107.7360667,-36.87540547,59.9779603,-21.70747002,49.97671675,30.00214977,-96.27614962,55.85643915,-70.00551818,27.88869115,149.2676658,-32.06275692,-44.62322831,13.57768094,28.58009614,-18.37967549,24.5723512,-9.347847205,-65.64366841,-54.48376518,8.115541617,106.568837,-7.616600232,16.16398441,-70.52936794,119.1840885,-7.332900649,85.50641732,-134.0159085,-5.496637194,39.08835489,32.74125782,16.16624451,-26.29605522
0.412,406.9561339,-344.2579598,-377.4810148,-174.4366675,234.9086738,250.4262678,-262.9074985,249.4226607,24.48108791,162.0300392,-299.6356386,53.99393633,260.21037,-110.8295251,51.61727418,-14.24331681,-31.81636957,-101.4032128,-94.76286317,48.19759479,143.143737,215.4164604,52.53180724,-125.4132873,-70.10036342,98.98071072,119.3419873,251.4223589,-44.8933547,141.9605656,95.92515561,-177.4800773,31.38194988,57.53946012,-21.26385964,-38.75146929,-14.34297161,-63.27026536,56.40942221,-111.7269566,-12.94841122,241.3789672,167.9027186,85.85701579,-110.7477713,69.88787493,26.56455955,-86.6949394,-84.30186668,78.14663293,173.1286457,-27.2884523,9.119661934,-45.85984353,54.69585577,14.99415149,70.40694,-57.97945669,-138.6546187,97.39263593,-6.840168337,-150.4330049,-83.47241226,-74.75906685,-138.7236246,-109.4143116,-8.210140923,17.39859267,-8.521157428,24.5316169,31.91686376,44.38232621,50.94085448,57.04262907,73.51601513,-26.74578582,-123.8899607,60.03384347,22.27230625,-60.33927633,91.6387818,-55.73412237,-26.98709318,-124.1554034,55.2095649,-48.86258237,-12.3338863,-83.24469096,97.3543853,-91.28224853,-25.73043373,52.35063429,16.95029084,-23.73801607,-13.83605031,42.66717655,-16.05792319,10.99195762,28.29168262,-19.31850067
0.5,-379.500985,136.3020998,20.98007614,339.03013,373.3692076,-238.2261939,19.9668864,-168.1972591,63.52086117,419.8427327,-29.50983898,-223.4735923,-169.6550755,-305.9276142,-91.234594,35.83057574,460.0152349,194.0706442,173.9861178,-54.520207,-0.057532601,286.844446,97.04216751,-146.1655627,-41.81450852,94.67234136,-24.78484133,20.2473414,-11.0657811,-99.69959543,-2.284882849,-38.89418741,-105.6812256,-66.41803047,69.58649453,114.1276286,47.35614363,64.80810588,37.07259346,-5.277185284,98.94431606,-73.71429308,-66.86790066,-24.73281265,36.9164607,10.20627387,40.18629771,-57.43873853,-11.8933109,-64.04575719,5.566251969,122.6177296,-42.04730178,-10.57188436,17.38697405,-10.59473256,108.0914303,-9.228121837,-74.90993643,-30.73561813,41.26783405,92.98548874,115.6932091,81.32045318,35.27383435,-89.85458951,-68.78203781,17.56489533,-29.87405064,56.46507562,38.52517429,-5.816326177,52.861384,-18.97146774,-54.39714411,66.41107257,-61.67091236,2.97164967,-83.63722244,-53.7857398,-46.08728819,-8.113884863,37.14609246,-137.2544027,10.99666548,-59.5345434,-36.11396001,57.45131593,103.2830771,-70.91813257,9.639566181,48.96173595,34.12606747,-14.5401835,26.81340034,-34.05427935,-113.9599309,18.51236909,-34.03151424,30.66045273
0.523,-193.8354633,-432.25384,-280.8745554,293.5458664,-104.880099,387.171814,45.32914444,118.9549988,-149.4117268,117.8744322,-139.9802656,234.4207474,164.3812679,120.3048436,-68.71268468,114.0075249,-12.20332639,86.78509591,116.1569137,-234.9734235,-108.5476552,3.675494484,45.82955744,73.75163888,-97.29587595,-28.82641738,-171.6981225,92.86742509,-134.8019973,76.64815823,9.154654748,2.358454446,-10.84807145,5.788914089,-51.39696051,200.0987895,-78.71741631,-21.93891075,-42.24650159,95.97095219,-62.13952628,-120.0620055,-115.2624438,62.35745862,-28.2801575,77.13342755,20.71712489,128.1918735,76.01198134,15.29044445,-48.56387016,58.7547112,-52.55512712,81.40355264,-48.66525612,-11.38716609,75.654048,-14.68866899,-7.411643336,-53.41537285,18.87275052,-81.3152861,-22.52541313,79.45461211,71.0228675,85.56403354,-56.08921182,-30.85096842,21.58835211,88.2627049,94.72488795,-1.106919541,60.32999237,-19.16795324,-60.73743824,89.53507918,4.35204467,-65.39889901,23.34734957,74.44074658,21.79926341,-83.49492969,-54.72569302,-7.572854858,-30.21058934,-27.60912912,13.04666652,26.6920861,-47.52247425,3.90361091,54.77667269,-27.74010424,-59.70984182,6.353205462,-25.11190451,61.68051724,92.67622851,-100.5581772,44.91628353,-9.973167046
0.582,-201.5839461,666.9160788,-137.098,-218.6386055,616.4928175,151.6282754,42.04834265,54.72648793,84.69731323,-34.46253158,-291.5360003,162.9464604,399.7665167,-106.8308297,-346.7755895,80.16022242,113.8155728,-89.00049959,-78.42419406,147.8193656,-64.07720585,-265.7421215,27.48930741,-207.1026104,64.99278007,-14.4335494,-21.23920598,19.17782833,7.48986838,-147.6144605,72.5321916,75.07369229,-90.67406172,-100.843711,30.40033014,111.5406776,-129.2883568,-121.7976553,6.267221607,47.49231745,11.85228077,-25.70921106,111.2971526,-16.24639045,-75.54824365,29.1809961,-46.18804415,125.7170108,-36.26725899,-96.22695989,-145.8368051,-65.89966568,149.3438448,-43.2807042,-52.59943985,122.8551158,-104.0420739,44.91675366,-32.11870464,98.44983361,115.6712282,-39.67890704,95.6567563,43.50446989,-21.9685933,19.32737455,16.66387131,-35.0638493,-67.48179154,76.87756223,28.99621387,-13.62771261,-119.4241354,-23.41608002,33.86691083,-73.04180193,-97.27622491,105.6567572,45.88840903,-64.79622472,0.532128588,-63.95266253,-69.22861483,-55.09944324,37.29092904,23.79731395,31.79561144,18.68297964,-2.208033375,-22.11786527,-69.47218161,68.17411678,-51.19363984,8.524817111,-54.99909125,-66.72170368,-1.915527725,-88.09404608,-39.8645708,4.601285425
0.531,345.8258674,-377.2528873,-269.8355457,3.429266477,77.47536559,-114.3083669,-207.4946148,-189.8289725,81.01818512,-61.18390771,-300.8673652,113.5363964,481.7476344,-312.6733455,-201.9859898,74.01835539,122.2646817,68.14317867,25.1676073,-164.4851639,-17.30968194,37.76989591,-49.71965148,143.8716321,121.8189324,-77.68514316,118.6029731,50.87066886,-122.4670891,5.233292853,-214.4208659,-20.36572071,171.9314935,-72.53530974,-5.961899466,200.1466937,60.7181275,38.58173608,-47.94012963,78.48652091,-103.2156518,118.6004124,-26.15471438,-88.17843015,202.3651834,1.843344665,61.65330937,45.90868512,-63.53362394,-17.01228406,50.49536981,-58.17155448,14.61365348,61.3296132,-13.43259392,15.42053375,-109.9046138,104.447087,95.06649294,-19.34574806,-47.44391998,-35.40802483,-81.50347454,-23.68835142,-25.39196139,46.8016398,-72.06096792,33.62861169,-8.156302649,67.59255677,-52.35862794,156.319,77.94829104,45.47805503,105.5005719,29.73295275,-19.32132226,35.92793416,31.13036779,-47.91488734,-15.36835263,65.8335627,-3.657518456,-16.26231963,23.8798023,10.77127775,7.566822727,16.59181159,-100.5013757,-24.719719,109.3989751,40.68800577,59.65428989,34.77491637,-36.29881409,98.64120396,-64.81823369,16.96336603,26.49044633,-99.46944155
0.544,68.05297652,-399.9275927,132.5466145,-2.755019118,-122.8877069,-390.0955193,-25.77084443,48.66363072,275.700186,57.34360949,420.3884759,156.9935255,-104.3764155,172.6834003,-42.33164056,7.892772727,151.0119224,12.80528912,-102.1022109,-6.068407406,-179.4122474,-205.0584018,8.612505286,6.245770464,101.7584549,59.51451859,-51.81209277,41.78594505,55.98257491,-13.23689688,-22.54201795,-26.27717187,-101.2088236,143.9554075,59.24006238,85.04356465,78.01364005,-44.47136631,-85.15737331,23.13158605,-51.1900167,-38.08657931,-34.67860603,-65.82751463,116.3817576,78.46567893,-135.4440331,-113.8594998,-57.3462929,30.3803544,83.38416738,3.888670591,-0.879759681,-7.347747338,-100.8723173,66.00655198,-79.1529334,16.76270817,80.70646826,-91.58782483,30.46064378,40.73873765,68.15675437,76.7453637,32.34961815,-49.08911633,-46.7001155,5.525462859,-12.07154573,-43.4084321,61.86875053,-18.79400514,-18.75043218,-7.317340567,39.65369686,28.61465531,-99.86218418,-100.8147175,-59.48829055,124.7795962,34.80872463,63.32163183,-84.22462841,-23.69606477,32.48070464,104.1860408,20.07855605,-68.99253612,25.9506493,6.525949354,-49.30887706,-66.19584608,-9.0345706,-22.11383885,27.2723383,-9.630530592,-9.769178171,-22.58225367,53.50519059,-25.70015819
0.525,667.3682065,-95.2734613,-160.0294268,148.699858,206.5376626,446.4289601,-214.7263354,-112.8829586,39.1686487,-179.8097727,497.137649,-218.2324611,100.6886296,262.2829236,74.88093865,-80.52107543,-90.50664977,32.42774273,67.12712306,41.38799278,-66.53457372,-126.1888874,-194.2410005,-64.9865095,156.0663638,-4.365748665,-42.27561824,3.109722234,3.45596484,-234.786892,-18.57582006,-96.47784976,58.75431849,-184.489934,29.00871574,-28.92096313,-80.15315121,190.6962568,16.10992582,-127.5201135,-97.22501612,86.86066259,36.84014415,-11.89472823,14.12145409,56.22877963,-6.998565478,-91.70038305,27.69186482,-169.5500781,-32.28220674,10.49215864,-0.680601332,-59.32041393,57.74691857,-73.654057,9.710151671,89.91999365,48.82610998,-113.9454012,21.44417979,70.46955927,-78.68921117,-62.07403625,18.26375962,-82.53933466,145.2137727,-44.34179306,-24.67283754,-84.6778477,-4.626566456,-36.1969261,-1.693070863,60.09540999,-47.2799204,117.2867705,57.97012694,-70.8876385,-22.13037944,129.2871713,-28.28060722,-62.08570639,-105.3740817,-54.05334841,29.22994342,94.94557537,-97.1874638,20.84796335,23.90914071,-83.6092024,-19.06646086,-14.06930736,-31.55043312,-46.67089387,8.394242767,-12.93119023,-110.7859152,41.25935145,8.30782221,81.6096697
0.524,-770.3933519,-116.8474627,357.0427774,-80.61081967,-188.638085,91.96506087,229.063363,-126.8853597,58.23129992,260.1714235,162.1620676,-203.2084167,-15.24004697,-0.430835046,-57.7036389,57.40131586,-288.4324105,130.1329656,-196.2936496,-126.8854434,42.32262109,85.36156073,102.3989889,23.80113901,-36.57302947,80.75746844,98.91919384,8.140297698,-113.8168579,-90.60458468,27.10642916,17.90521861,143.3112293,39.17952448,-5.095262478,-31.49195295,-26.85390774,-4.599961409,-118.4314943,-39.94100544,63.96327621,8.85003689,-13.38760559,-95.71295477,19.05118196,-63.70645983,-62.85541562,15.04696716,54.77717477,47.48151898,13.62216918,29.56802477,71.0193695,-52.86804594,5.104355506,2.284178358,-89.10652736,70.96402587,41.00225186,-1.928082521,-15.13330817,14.5670029,6.955764387,-62.3448667,16.80299397,25.45476448,15.43516917,3.757873845,2.219010036,56.03678949,-13.54933265,-13.02267702,-132.48945,31.68332174,-40.96233445,-43.55898637,-5.859183878,-20.91042727,-89.90858071,1.95322562,-39.09949279,59.86441469,-31.17832122,-13.16308795,75.16124899,23.83865543,65.29143445,-41.17809755,10.52474275,-50.1049826,61.43945385,-48.49864476,51.00629966,9.367178114,-3.610655707,0.208396459,6.276601574,-46.36175453,1.667444051,-32.07520337
0.521,696.5119082,-196.9179729,-91.40498643,-220.5169375,13.08435543,-103.2981423,-168.7203676,-178.5161613,-146.2734473,192.0815975,-39.39362215,56.94407275,9.279665574,-214.928769,276.5479137,144.5511701,24.3278174,-172.8305104,64.85112314,94.35410716,-44.97072841,25.89763824,240.8880511,-133.7960786,-89.40494425,-75.45958259,-99.60707278,-172.628067,-88.61620673,-1.991949674,-42.27258839,-122.7974176,-43.33366485,112.4363865,-70.53166976,-131.609389,-103.5880502,193.853029,-54.9568108,-46.66499318,-20.67691977,162.6872368,-26.24422717,50.11805602,-70.82622292,-148.4229986,-25.93524992,66.36325981,102.9390807,20.09711493,1.409848502,78.57539546,69.79990709,113.6646876,-24.13589448,-53.26336857,42.47009512,3.82042416,62.56715659,-0.850280569,47.46281744,62.4438466,-106.0555163,29.81101002,89.258389,10.15178077,61.11614594,-20.47622726,45.43382783,-32.09935365,82.25338146,83.33103924,19.12103034,-125.1025131,10.60376918,-13.72307408,16.41179218,-69.67662435,24.98406648,106.3562534,49.97853862,-26.81178597,73.2910997,-13.09293312,-13.25030279,102.589138,-69.48353579,-5.354002435,-80.2270227,47.50758324,-14.12471862,82.41025077,-21.81719573,-5.162762127,71.8418846,-60.11018336,65.78608642,-51.6433274,-16.39043841,-92.30413969
0.568,239.657002,-519.4272901,-60.34027738,-96.9766484,-120.9476377,-252.7388515,-54.4550236,-21.08070601,-164.4476599,280.9425114,50.58059756,-63.66398099,-111.3921444,3.728182439,90.10830443,-57.35518862,295.5940824,-122.5498016,133.2770516,136.925294,-46.51511687,26.14461073,-3.291897069,44.5782636,-91.02616408,-32.45390857,-59.26410826,-29.37750601,-156.088873,-11.16854244,143.1019069,-41.97801161,-218.0427519,-99.08830238,-159.9054485,-4.848708261,-74.60945314,32.43373466,20.00030928,-48.86245282,-104.1050588,136.467416,-85.35489011,2.003966641,23.32186308,-75.198328,-61.45085426,0.722640815,144.2234916,-2.056564641,71.0073462,-20.65536236,6.509281594,-27.23880703,3.284689155,32.31412977,60.42594546,-32.35995727,9.277998138,-38.39037979,-69.76516614,-58.50148319,33.99327733,-56.28613423,-48.12977964,2.709638804,36.39719674,-1.06556352,37.79576072,-19.83494954,-42.78978428,64.88305426,-32.71619104,-98.75214279,-72.52005316,-101.3574059,125.4492483,-116.524009,-17.39725587,7.179746783,-138.4953995,54.99370032,-61.28242457,8.676630918,-1.725577224,33.34521585,-2.199732642,67.29695881,-16.46581958,-31.06883173,42.51001423,-41.03330713,-7.241334916,42.36723725,66.84404723,-12.25360741,-8.674914656,9.638290284,39.05523317,38.09317439
0.541,-326.8498197,-19.74571176,-433.3404382,-381.9323105,-149.2709619,88.52402965,149.9743618,-110.0968202,131.250048,-174.311076,-92.326933,80.75043265,-165.2743577,67.82974111,31.28005834,-254.3074791,149.8086966,9.439996861,20.14975792,7.733552996,94.20663542,156.1811764,26.83233985,-22.62618379,-22.87797777,110.197822,40.35101177,140.3909941,-100.8973536,-29.82563085,-48.40830868,80.07422964,-30.25926183,-40.24773043,23.27662114,-1.769376784,109.4440464,84.11886446,0.883876108,67.09345666,133.3871448,-61.48235911,44.62424266,170.0370382,-14.59197648,-138.7011299,28.56034889,25.71307614,-96.02219286,6.560931151,-59.59669815,-24.85069276,42.03841217,-81.39935167,-150.220484,-6.479694686,59.98898898,-6.141241963,-38.5631653,11.57379777,-16.3695364,28.52141137,48.37619275,9.025396786,5.36492339,-38.6361805,-49.48769494,-3.587695746,3.379763815,-56.5797398,4.869249768,-27.73170022,-45.01407515,-40.3169315,52.76168728,19.03560549,3.792783628,33.87390272,57.30784963,-30.47566041,-2.743747372,34.38887422,-55.93715705,-73.16177654,92.27589244,5.798529688,-37.00544846,22.73173276,-24.65852807,-33.05466095,2.215534601,28.58606354,-55.71181667,-55.19104398,-68.10324399,56.98152211,8.218168789,-12.95478938,-47.85549273,-9.28768329
0.571,-637.9968122,-306.8619032,-437.2471758,162.5658394,23.70654352,314.9184233,6.706289836,-347.0689507,-18.09558084,0.529660574,114.4566362,77.02899925,-76.01579862,7.374094397,-149.7537659,19.5605753,166.7665821,-132.6811515,-54.92685775,23.62696267,-42.9089543,-55.06008529,-31.70504928,-69.19969435,-65.55179476,78.4469402,-43.19908838,-54.4036973,83.85666387,14.86693752,-7.036424398,-7.615968778,-80.79377585,4.219135668,87.11775054,-133.469266,-118.6420296,47.12858946,24.52225711,68.68983347,-113.4713652,-27.279468,-42.25005358,126.9712862,69.69966791,91.45252524,-54.15188623,14.72776263,-53.82434327,-36.29276135,123.5104806,-49.57985531,5.207708343,-63.68374102,84.62140362,-77.84037332,48.91402894,154.6928762,3.179558547,39.23544534,89.67766841,29.15912701,5.111083529,-62.14741584,-21.01813284,-76.4201597,27.99101516,-19.56819843,152.3932442,-9.599374178,17.60543178,-77.20856972,-48.08163298,42.53146341,121.3756586,-35.76651445,38.91185764,-60.80710925,34.46288033,-38.52942957,86.68122689,-9.071533603,-14.19316313,45.36284829,-35.68367153,-52.28140307,-13.02409281,7.990728345,5.423677994,-28.9193491,8.604345324,-63.38852104,-42.70089264,61.09105948,8.263317231,13.41285238,-57.40429657,102.9891718,-27.30612837,2.242035488
0.518,-594.2012465,29.18112437,-123.3584335,-119.1931036,-171.1542012,274.4409086,-217.4687423,-125.8932894,-19.08336552,-95.91295447,232.9724965,-28.37980105,-169.9988,-11.72628312,126.7757226,255.7455651,22.34741807,-190.9674178,-67.10922074,22.68472151,64.36407941,14.57376765,-151.2576304,-49.02908207,-33.8300682,-10.60660943,64.17286425,-66.06190065,-77.94211253,81.13150835,90.62225047,6.669741817,-104.2702307,-134.0344938,-20.1326179,-130.3990488,17.16353862,-0.021167176,131.3954261,-8.297208675,-116.9040483,11.83494841,-16.9788823,62.42598026,-29.13816486,87.8581481,38.3874093,-81.80766701,-43.89906479,-25.10684743,68.51879523,153.0064949,-87.20129643,38.87687968,-72.18091984,0.378517475,-32.30209215,163.9102471,-19.95082424,64.16872828,-115.7587975,-55.03868701,-96.04163283,80.66042902,46.59979839,26.99677234,104.2652623,-70.70589379,16.63987611,22.28573374,-104.7677607,36.49758707,150.7203109,-3.494381966,30.8936153,-20.81956912,14.75733204,-22.66607314,56.89173867,4.766155565,48.63916271,-58.77497639,-23.47816707,20.99073655,-58.83963714,16.96559966,20.40734113,39.73956521,67.00559278,1.551498924,17.78603285,-5.987972687,10.57152816,-77.54551384,43.50541162,-20.38311607,28.76513431,32.25749183,-4.692480383,-50.26479526
0.527,-443.1046628,148.4634197,295.3145783,-329.5850702,195.7958531,42.62583509,-264.5462918,96.5323645,10.8809703,-140.0183136,165.7196535,133.7300157,88.62454519,234.1411364,57.87804722,37.54198786,-135.8807475,71.15144801,-129.9370232,67.43962511,-219.6582464,26.96605185,83.18651228,54.16471789,-165.9218639,73.43211636,-96.57429745,197.6820754,111.5094307,-66.9081773,12.98747687,21.70898867,-55.09760427,59.16926461,-31.39122272,61.49746766,-38.81626729,47.59130429,-112.8525743,41.56316254,159.9416922,-16.06158326,14.91557619,-2.098398285,-29.37941271,-134.4593045,23.98618043,13.86624034,12.57529151,-57.62901066,-2.289875212,-136.5626831,-115.0029342,37.36405372,37.69174242,-95.52017123,22.61344772,-25.70449899,-110.1049951,17.81177649,64.37644244,-6.15242591,20.39902898,43.74414323,-77.22713701,-63.77366927,-104.3209434,11.43178159,-22.20383616,38.0309601,67.3707793,-44.60550001,25.19019236,-22.66954649,-51.64059902,48.35244745,44.00960556,-15.70073158,66.08546655,0.873930644,111.2698144,-2.864716631,-46.53604221,-79.5436348,-23.76688008,28.94622378,28.18956898,34.96397984,-10.70898023,-5.352151605,-52.41127313,-55.12330883,103.6219794,1.720817841,-14.89908038,17.92309825,-22.18192489,9.220699358,-93.1226272,-84.03104781
0.572,474.1622841,-303.6673146,615.7616846,339.9740461,-87.65118624,513.166274,-175.5525353,-298.5475157,-89.07338879,143.3454697,-49.21226862,-41.8957346,-139.6482847,82.97975457,-14.20322153,-4.611216578,97.77631461,43.29508683,74.5888503,461.0178521,99.7517109,123.1779016,130.2398164,115.4432867,433.6413561,5.880903065,101.834036,-25.44265045,-131.59935,212.798154,-61.35399598,-79.88293774,-159.3953594,35.55951123,-190.6153027,25.90497055,30.20996725,-6.484654712,40.45502272,137.0756084,143.739831,-138.223826,-109.2362636,-86.47123456,-36.64939638,17.33343033,-149.2241712,44.87400712,96.09733617,54.16088393,130.2766679,-78.40523582,32.69343548,97.28125405,141.061256,-65.10767679,-99.60108894,86.01219545,-104.6857313,102.4083268,68.33686037,-4.999911469,45.19181745,-126.3121378,-82.48124471,-34.7875476,103.1822822,-19.15358191,109.521308,-15.75306977,140.0553246,95.03182131,-19.23251581,20.8544049,-21.26804155,116.9909123,52.10073782,-67.32443637,8.578331438,-136.8881485,53.91731192,-75.08040466,-4.720271862,-19.13726301,-45.17301651,-46.90288204,-20.16181724,93.1431097,-48.75512536,0.390872863,-117.515965,19.04961893,-10.2228804,15.39067097,11.56720179,-24.2036774,117.8603456,-45.98932873,-70.77650033,49.39527459
