pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100
0.531,701.9340524,217.5651838,338.4097032,403.170854,-589.3275041,16.36973394,608.5424236,-747.7804421,-41.01871543,-138.2663852,-369.3275533,-57.30477617,-131.2546181,-45.5515322,414.5068662,253.9026728,78.02881457,67.67662983,-40.45094544,115.6216285,-396.6500856,132.8587938,-341.9569637,-269.9608071,-296.6566671,188.697563,220.9137136,-72.2699313,184.60982,144.2628975,27.20956488,204.9038326,100.7349734,49.30382456,54.56154156,-157.1112891,-45.78752127,218.8502249,-4.489349501,217.390518,126.4419854,180.0427009,-127.0817744,-241.5416409,125.5918531,-171.1684545,-107.3781894,151.8029194,54.87431293,-39.00165085,147.6947281,155.1777844,-29.07491055,105.8946927,5.438815716,-6.390790466,113.9937071,16.67369855,53.41917288,-236.0628671,-99.69549613,50.48241548,-177.3344331,-93.86552653,-119.0306033,42.35981597,-153.4720779,-23.44827953,-65.52401216,-179.1188347,88.69979304,68.12916535,42.7492864,-110.1181892,64.51802789,31.1439953,196.9641172,-3.506707584,-22.45177532,41.02608841,32.57425057,68.84611291,67.14676438,77.83134849,45.568166,62.18771406,117.7894682,-19.16670223,-55.68705972,-121.1415655,-124.8032832,-115.627294,-54.69840121,116.3431282,-64.65160291,-35.83219318,-74.07992551,207.3200258,-126.4521122,-41.91424667
0.515,-797.880606,797.3425865,-127.6852198,-118.0713473,525.1540639,-141.4051199,-747.6065931,-271.0411708,-419.8568797,40.8093143,64.88405411,489.3022944,-355.6149769,23.17298441,264.679868,-168.3597276,143.8949189,-0.007961471,-107.2247077,37.02355075,-35.38114893,90.6436656,-179.70102,-17.54581562,-15.02898909,141.6491623,57.75877995,-235.1467618,-186.858806,229.04064,-11.28521901,-83.50518621,142.8817058,80.9905209,-41.75331332,-157.6216207,-65.5114675,-17.59803243,117.3403074,-100.8481337,-76.49267747,-58.10388361,-8.237502933,48.17493727,20.26568764,-35.43013741,-8.065225207,-182.0920044,24.27681485,-56.11228751,-113.2609187,-22.73953164,173.988841,85.96833322,3.760021883,-53.24697748,-80.69153371,2.456424344,-48.92894076,239.7883392,-40.08810197,-11.38152152,-5.550487059,116.4169872,41.94613671,-97.37482153,138.0403574,-45.33619636,-29.33587143,0.247996379,25.65089865,81.79944517,98.07260989,-23.49814551,30.26110934,241.8015729,58.44902774,-73.4724707,-98.46630162,-22.02958144,-28.96065444,18.06586412,59.77556281,229.9374996,94.86237358,-91.98727305,-10.75743985,-103.4735127,71.94941265,-66.38576884,7.679644263,-34.17779203,-29.2083862,61.40064211,6.938161703,-29.47710575,-46.02860627,48.75169621,-38.46007921,-21.99254181
0.567,-362.6799046,231.2561502,-578.9846259,348.9847823,-306.3759745,-637.8958487,-518.1189464,-58.11389166,-105.4031415,566.951178,21.06225783,334.9520252,-321.6053846,-80.55796721,-514.2212186,-223.1851393,-228.4600529,-235.7969661,-366.9333138,119.0600537,-42.97189832,304.426634,208.3024691,167.9535246,289.9963228,-139.2422173,124.9447564,-111.1841931,264.1242357,-163.2471373,321.9131473,-243.7499744,-118.569332,-319.715869,141.9407289,-152.2705861,-64.72569267,182.5535364,127.9900251,244.5490631,-112.075233,39.60372202,-17.23037492,-215.6352158,31.10919001,100.1188936,10.80235179,104.4390457,209.8536261,-226.0525319,-37.52355624,-191.8504687,111.3204708,134.8210644,9.569352906,89.99484606,97.60874152,-44.32906875,89.12976273,-15.90063068,41.41463315,-186.2922643,-43.2855231,48.91601884,164.9887369,-118.4855932,-5.29824293,289.9578584,150.8976265,-9.536392213,-87.31393102,1.377394928,-92.25841486,-42.33407547,-123.5245094,145.4876357,51.48026774,103.0492483,101.4493328,-65.42681029,-114.407924,-111.0998529,-83.76988165,46.73226824,81.7105796,-33.5903739,83.78931956,65.71152724,-46.95993263,-88.98748968,74.46892319,-12.42762672,-54.26520875,-38.9598543,-65.17449271,48.68971492,-29.00711007,-98.59246692,122.347172,59.28016212
0.519,945.3300273,-268.1300369,290.6052327,-92.94869841,-143.417583,-174.4109696,-658.5564645,243.9109199,549.7885673,-72.99882478,-420.0845064,-4.295978077,-206.0327736,257.6201498,285.5800337,31.06184828,-224.3506635,74.62881265,-152.3627334,124.9767832,-46.88000902,-11.1489732,185.5915188,-217.0857464,122.9025386,66.39906792,-146.8735822,70.88856144,247.6544784,-249.5128084,-159.7949697,-128.735714,296.6222692,382.9992727,185.4140299,26.29326391,-131.7999398,-127.8989409,161.7677227,59.47153282,56.75561438,76.21936562,-91.35532389,56.53316788,-114.6489304,147.807342,131.6010398,69.5819767,17.44318713,-82.53980924,-191.3957298,-136.9635346,-147.1251251,-200.1628457,58.43634285,-48.89201456,-10.77503974,67.05835734,68.43921559,-127.8307082,48.21915395,52.56936384,-25.25150558,-66.14634505,-12.7912613,-62.93948568,-39.20513056,-53.36164605,2.487669184,16.46953778,13.02535491,-39.19969195,5.258145967,117.8004443,-17.65929775,-7.526244077,141.1464324,57.61281333,-25.04004082,-33.97025585,1.70261994,58.61604528,82.21352674,3.234123719,-11.58755166,149.5442395,-64.37720496,58.19609008,-68.49766349,24.34720102,-33.32525353,-121.8534841,18.73199606,30.99188973,94.05868633,7.810401369,91.51902508,-93.53220889,-111.8308803,58.24331791
0.589,-484.1470928,-120.2237055,5.901036906,54.93536696,-65.18075833,-657.4694133,-169.9926568,-563.4009854,17.06445646,-110.7968596,219.8814872,581.0235779,-151.4586523,-202.4116771,206.3797699,-96.69299816,61.38436151,-372.1426141,-29.78231464,491.3996212,36.48803344,174.183813,-63.06727108,85.03211069,85.3499244,381.4588543,161.4980379,393.8473824,-36.99733901,-105.9419528,111.0669239,-179.0537258,1.485539329,-200.186137,-162.9471797,-9.691106524,-104.5101655,-82.36395482,122.3807294,157.2193193,-119.8128475,-192.8377355,124.397538,55.28443448,-20.5117002,-71.60949188,1.926807266,-314.5800188,119.7899215,-112.7229078,-183.2753292,252.4006592,-64.09216461,-87.16129794,86.40663437,125.7647902,172.1254902,-83.98224737,113.5737762,128.3193671,-128.3874334,-306.4621027,-39.02351701,17.02574145,-230.9172708,-83.87771549,43.23328621,-105.7529501,-15.39195895,28.17707376,275.3885663,141.6568007,-83.87939185,143.4284189,148.1612045,-47.05161445,-107.1135916,144.7883619,-16.72599488,120.6923167,95.62658498,-45.3964073,-36.19816079,-25.1807655,1.34088709,74.2626799,-3.563522853,73.45663766,-96.88101702,-3.41333394,-87.6138813,-125.5897877,106.0513795,116.3823444,51.79793762,36.92228478,86.80276844,-19.48244827,-0.07408588,-133.3359883
0.559,369.776618,905.4901715,199.9489294,141.3838243,-561.9251847,325.4496689,767.6203322,290.8237376,-30.86623857,402.4451814,455.4256463,245.8822846,278.9860444,-200.6115499,238.5560012,557.2419332,-182.1085677,-318.2096219,-411.2252484,113.5557888,102.7070097,-424.8052806,-107.3162273,-317.3818668,485.5968534,-307.0603133,157.4208499,-65.91366591,50.11429313,-294.0006601,196.2538817,-305.642624,-28.15700029,183.7539549,-429.9503358,170.1253293,-190.5039708,-26.14454363,-10.05381453,-111.1383199,-210.9123587,-370.8262175,-143.6886495,-35.0605889,58.94468793,-217.3445761,173.0695008,-335.2893374,92.05082849,225.097225,187.0754644,-14.60324902,56.37335989,-30.05022086,-63.3757182,-204.878268,9.192599133,158.7865453,74.04119316,-268.1405723,112.2755422,153.4998007,221.8988614,177.6961868,93.3703613,-53.13746776,-216.1237833,263.8490085,-118.2448472,-174.5981693,-84.36440662,-3.957276062,85.17723977,-58.97816355,-146.9936957,-53.82313809,-125.9417739,51.97925009,6.823615294,-92.11465162,-193.9906925,84.22217012,-2.029805233,43.22353767,-20.93282743,31.66953953,66.91267324,-94.41847784,55.12475902,-49.7953309,-58.59222329,-62.06561733,77.83850652,-194.7507792,79.81834399,124.8566147,88.21141721,-99.38600711,46.38444181,-77.61575115
0.501,417.1571354,137.0175747,306.7160608,407.5773855,-434.1273705,-125.7692425,232.8025308,-925.7791474,-220.4594528,414.3284348,-2.004330075,113.6927339,651.3906457,73.44276404,-260.1433176,-159.8722878,386.8260592,452.7992038,-541.1402937,-259.1841824,-502.680627,140.0277201,1.78108532,-406.4939891,-210.2633052,121.9121253,258.720534,99.00311946,37.77362939,-68.25497572,12.35809154,217.0454074,149.2828077,-23.21443981,21.82163801,-258.6573614,-202.4193302,10.0081383,-399.587902,-33.80358218,210.774263,-226.553578,444.8644908,-163.6474936,-47.82508802,-433.7726143,-238.4984928,399.1813003,20.14050534,60.41817046,-199.1355383,-71.67877881,-105.5264952,-361.3881502,149.5507165,24.95969512,64.26297202,112.0610884,-73.93455247,145.130198,25.66995816,40.42325805,63.35301707,56.59088425,32.55077038,-176.0344792,-76.4519227,-114.5118316,6.019637409,45.47728131,96.15608624,22.02145677,-55.39597277,32.19287232,136.8648647,-78.25801355,-51.79549412,-24.79473969,-48.46972348,210.2165838,151.3068659,115.9607468,159.399146,-147.016611,131.0894831,16.32811502,-7.344454748,229.8041661,-3.804541057,84.37340885,-4.071453303,-77.7041701,-0.784306364,18.51500403,18.05893018,29.36584423,-93.13154123,61.70623423,-52.80968038,72.91589984
0.57,-339.1823154,-278.2238283,60.54987627,794.9829902,712.1675623,232.4832804,153.9996304,-132.0865215,-355.783879,308.658996,-462.6751815,-540.2844007,140.5137616,-117.8870407,-130.2703171,424.8090102,-269.0028642,50.39785488,-256.4164792,286.4856425,-333.8135238,-65.33033953,34.73271064,-335.0755995,-292.6318063,-18.99257366,469.2324911,177.328133,-283.0177145,-55.00752797,152.8844805,-431.3343185,69.88938078,377.0589561,93.98184715,113.7241677,172.581155,-119.8642179,72.80617271,48.56008377,-11.87785656,29.89459005,195.3945264,-134.6316759,-241.4889826,266.5027885,-248.3252267,68.16114298,128.5493814,-35.25184782,-6.409603034,110.5543289,-5.003489161,75.65339278,-220.805403,84.67414973,73.46969673,224.3860023,-124.3227337,96.11981887,-143.7575332,-209.8180002,-59.10717015,-62.87207115,-9.009724578,-166.2386984,170.0039649,96.89764844,-68.28292624,-46.79058031,46.74235638,140.2631005,21.5718584,112.2544858,70.01670043,-117.6970307,-55.37005923,28.22681869,-34.36853501,-52.66337013,-52.40167845,-3.435693056,-89.85502154,200.8973493,-55.40862741,-61.88572604,29.66729317,59.37196948,-93.90415804,3.799771768,-111.0503782,-96.02230618,-89.46648007,-45.64274404,-64.63900863,-39.99425666,10.87566649,98.03089301,-51.22375805,9.279365259
0.501,-810.2041788,-187.4225957,5.687926829,-521.328943,81.03185033,-26.13417366,201.8373721,596.3072695,-71.57574708,113.9535982,81.81218578,-425.0853295,5.37779944,57.21705145,39.09386092,-398.3402196,-317.8251173,253.9830416,16.87210362,90.19582121,32.60716719,-22.5955299,-235.9978969,108.6640879,109.7486491,-161.2377477,-213.0855283,-114.8147952,294.0448785,-145.076916,-83.26152272,1.847557411,181.4396596,-317.618377,130.2811249,141.475889,-57.27548743,274.5568576,33.80747722,-127.8513234,269.9809041,-44.63048814,-166.4714536,-215.7578239,-43.42859531,85.40299875,190.3105969,-20.61329805,-204.788382,-16.48298475,208.4535683,10.80101664,152.0898302,175.7634806,-60.63342047,-106.4275672,6.386365334,-15.13875362,65.22229405,66.55483838,-110.6961333,64.18587846,50.83333372,79.23139575,35.1887338,66.99202292,38.9983187,22.0352077,60.94171453,71.33417998,37.94235402,168.9010964,-5.762591037,-7.419141362,-119.9089817,-82.28539381,-53.09850705,-63.29486376,-104.334994,3.843665677,-14.82909491,38.80913363,25.85010696,-134.7774213,-5.068670805,-64.02547556,145.9769905,101.0757773,4.920010176,-1.061538335,-59.94431689,3.339911067,-51.34501016,-20.39791556,150.9495593,-71.66289239,-125.1297016,6.591183901,-200.8521628,-168.5314796
0.588,419.3336724,746.8278202,138.7675848,88.51091854,322.3259013,-849.50219,-211.2056878,-451.0111784,-15.10495503,219.7587988,-220.3439801,64.28459004,504.4986783,-24.74132667,-484.1608656,-384.6484461,25.98499759,-472.374307,-500.906505,-147.2374304,-55.31174027,8.703892627,-62.7504577,23.73286358,117.3357553,-359.5373426,101.6146176,-220.5762381,90.65041008,34.03279758,-240.1926093,-117.6702562,-276.4122139,162.9068249,-78.90318613,-116.4507304,101.4218664,21.24655213,-136.9090483,147.1664861,139.4367324,-115.2102295,-221.7594415,55.31699015,61.23925516,-90.05711,99.1850796,-206.8964717,94.25074067,-100.2782834,-98.26998351,-198.3006879,-3.659505481,111.3671228,25.53398419,-67.14475464,189.8895705,38.81726744,-42.40160665,-1.41605238,270.6114983,95.70730599,101.9434361,-121.387901,148.5666031,-53.03945131,71.64155594,-55.50065786,291.1740187,-192.5834098,-126.3884779,-153.5473824,71.50492102,75.72175486,-116.3035841,45.66395114,-40.14231427,-252.1234413,-109.6538453,-146.6806666,193.2368885,61.778709,-49.71474921,82.38050746,-50.39148294,-11.93730363,50.48477451,80.52449988,-51.46946652,129.1115251,-247.9423106,-36.24771545,89.35450726,-6.537906722,-13.86160863,38.35955799,8.059741827,-93.64603614,50.99464303,-8.180088295
0.541,-275.2151116,118.1967494,-710.1817259,-287.0508475,-108.1157603,-672.2211241,-75.99402514,106.515722,-409.5031696,-380.2849118,-263.7608258,83.36086504,-36.47958925,54.43695829,31.38939109,270.7252761,71.36700304,-121.9852964,-242.850378,-65.68821465,-31.55385191,141.3010786,95.01563008,52.09820697,-75.58728153,79.93887745,-82.99665574,-25.66116904,-130.3048198,181.2415257,381.624299,253.1349947,-93.73386485,71.81340518,291.024774,8.347931681,24.52956072,-151.2651901,-202.1489819,142.8558096,-175.2263086,-207.0834062,-202.1386322,45.33863371,30.82736705,-227.066798,-63.00100309,177.0812218,185.7918912,184.3034785,-112.508473,-31.04995205,-250.2732387,144.2708043,28.08440842,91.96822672,9.442684733,66.01029282,-94.1226004,-22.64335219,20.33343479,102.8111964,-28.47711277,19.98417135,-32.50120558,-105.0570357,-86.44761761,118.1840644,30.19105479,-78.26558303,-50.04247206,6.966119674,-24.69837502,-2.308542327,85.92133491,-49.11152609,59.66161309,50.00230265,26.33736561,-106.955517,0.559994211,47.47330765,232.7830812,-46.01046594,-85.77970177,121.7322548,19.81582319,-73.72263676,9.881966896,78.13929769,57.16706283,-11.25874822,-98.0584396,-112.6004502,53.08245273,31.06824531,-59.48995649,165.4898701,-104.899261,-7.714056903
0.591,-432.8535996,1057.094146,-151.712954,593.1878202,366.2328129,219.0670341,688.0757965,-315.2296385,134.1124049,473.4275927,120.8428915,-407.1087386,-519.2948903,-499.5056331,-27.03404253,28.44384352,-342.7106091,33.527475,206.2157165,-44.65130712,28.26633625,175.0553165,-203.318118,-284.2552938,-375.0654749,107.4945487,-262.7505815,-169.6834692,7.008083811,238.3277395,-201.3256923,-68.03449771,188.7772251,7.249307897,154.5267931,51.28794046,-226.5238548,11.74093852,-99.76842523,111.6680386,-366.9240362,160.8732053,135.6840233,84.56758331,-27.28776735,-8.520628131,2.592100114,96.7726116,-8.712356102,31.4132514,-26.74932652,-29.93128695,86.2850979,-107.3267401,-231.2153444,-160.7110865,55.3926291,247.8036884,-69.4988318,-266.7124296,85.50210603,83.00262528,127.5452176,122.5073275,-9.450184431,-126.2413276,199.1669013,75.42535079,-20.79763074,108.8292705,-196.8496817,-148.5770005,-269.3923867,40.08657101,141.9539388,235.7333712,130.6814494,-41.77852461,-140.9827571,-108.4055733,-120.0589124,-17.78084333,-73.06830154,11.76270072,25.11185395,93.86119656,-26.39987501,129.4570511,53.00432566,28.7398053,-71.55858008,-98.24582798,-25.43664222,105.2757166,-72.49136675,-115.5169957,-116.4147891,104.8764787,38.97500227,49.47917972
0.519,-75.19449166,500.334246,210.0091209,1.874589543,-1199.604927,82.1870371,-409.0704266,877.2791439,178.8722606,96.57947707,-251.4400329,-148.3321051,-66.58963579,211.6311392,-804.0006532,109.4910601,135.3326731,-193.1549929,63.33695426,189.4994007,47.26855464,-496.1972351,61.44996586,-82.24596503,-126.7215358,-13.61342596,191.2559592,-42.79383018,0.769872419,90.34947443,-308.0286284,-52.72079241,19.50378303,69.54206109,35.61808261,-224.2015872,177.3457138,153.3372227,-222.6719528,-29.001224,152.5090486,58.08618362,-69.1929871,188.3433481,-55.75088271,70.71132019,59.8292961,41.8606717,116.4606641,-30.57713998,67.5706705,166.5627705,38.91935246,-149.6047187,153.7396353,-59.99356963,-51.04377939,7.714756233,-196.7636766,34.32364152,117.9153613,15.40351835,81.43385437,-23.82484638,-34.03239443,-126.8613237,-104.722454,-166.2551142,70.50418892,-20.93343479,30.68509654,-34.54431389,-86.79153309,-65.14235128,-76.98184887,-60.64515381,-109.702237,387.5901456,19.05676596,59.14881906,93.75398661,-104.1147393,72.69684471,6.701101222,-43.22871982,1.422737327,13.01616856,23.70834817,-20.71687995,9.082297734,-38.01635948,-37.88889217,0.305300682,95.47200942,-2.46308744,144.2446894,72.89816501,29.49774891,51.55068477,-2.265295722
0.597,436.4008495,-196.5786929,83.98836504,185.5222292,-829.3924105,-585.2853063,260.244657,527.6914281,-60.28453244,316.8684466,-253.4706211,115.9509252,-408.3128075,263.1267335,-291.2594116,41.84692576,-255.5174866,-255.8414203,388.2782934,287.9175822,-254.9376537,-168.342251,105.7651569,105.6171552,-159.5859014,304.3291128,-206.1822775,389.4592314,-259.2009747,64.68816585,74.83104905,289.4192832,51.24083275,-59.09273534,-28.67255429,-90.98876568,92.96167545,433.7847626,-25.93654574,134.5183057,-59.70274324,145.928355,302.6317904,49.97510989,63.43011647,55.7142466,-27.22726225,-216.4608602,70.36452457,-144.0620579,-251.6806613,-86.83339329,-286.3984542,24.33430006,-76.29862078,-36.769204,133.3176543,-174.6845957,-44.28259715,-111.9357924,-107.0246858,72.38929641,77.37189739,37.22477471,76.92868093,-83.36140259,34.21906556,60.94160497,-34.48067911,63.84969639,114.5223352,102.7063955,288.9679059,151.2060592,-57.56430757,-32.75358021,3.295823145,-27.12732341,-101.179572,-78.1738551,-24.65868701,50.50953436,-55.40745311,296.4026341,1.706182076,152.0440433,-1.555013905,68.37544173,107.4282127,77.58227633,9.706630444,-0.394809744,-175.4613838,4.346808286,-89.93147528,85.71625745,61.12489593,-176.6335833,-94.14317298,-112.373455
0.515,485.293809,319.6130208,255.3418972,510.0641953,78.59561072,-323.3795606,605.5674557,201.276911,-62.94437676,-5.134572739,-372.3976711,-90.18010267,237.2014758,-339.5877891,-16.22480115,-567.5724511,-388.0521131,455.4048167,136.5495228,496.054609,428.7251242,69.21190952,-143.6554122,-202.5921154,28.37373245,86.10038931,-152.321875,-83.27427881,-286.6045759,-281.619338,-63.19607129,-136.1199415,146.9183995,306.6249264,230.7762703,-291.9388496,-203.2080505,-68.41901008,83.93166817,60.53449081,-162.6575637,453.6830377,110.9764458,172.9592158,-84.87006525,-70.39813851,8.890783382,137.7532063,160.5668299,5.915725826,-57.60985519,-34.99923832,46.24998262,192.9700006,-129.3607112,42.3705049,-28.92494489,-85.09624845,72.21502617,108.1191738,-148.0409654,-212.7124453,-66.92699485,-25.18058436,-322.4062394,178.3218042,64.14799134,-19.18322615,-313.8550552,-57.3445748,-25.18046481,64.90949634,201.8812308,-30.47798821,-89.87227688,-20.78067003,-29.77216843,203.8606143,-72.58782255,156.2044324,-7.237059643,62.91861131,-23.73740705,-112.9910664,40.56408182,319.5514543,-85.40320862,-108.3532332,-150.3936599,33.67340078,12.44715805,31.63139269,-46.24665574,-164.9498402,23.65345308,-48.0817128,-118.7566602,-48.19295362,86.02331396,61.07298968
0.5,-1313.409604,-301.3455404,35.04760952,453.0606057,207.4554798,-86.74529537,-269.989174,250.97329,535.626303,-468.4165366,-172.2749143,-379.0498135,-59.48259981,-179.9703409,527.158295,-15.80834102,280.2683469,-287.9993911,50.20800847,-314.7319024,191.712173,-193.9214426,-177.7591231,24.68060509,227.681833,-295.4749529,-18.43243895,173.2866907,-337.3087032,-65.65298695,-123.9712684,-15.95969496,12.55387265,-268.8954492,-14.50133839,159.5190914,-78.05068134,150.7700159,-68.17760682,-116.1094728,-190.67321,50.63023763,-62.11602628,-194.3731199,-109.7194201,-79.22876468,-147.0267636,-115.3887597,-189.677251,40.1524689,-245.5444651,-149.001023,-185.6870972,-174.4938731,34.96113401,-26.03041209,-83.34485293,-83.62714621,-21.636445,2.726503316,229.9670509,-55.76061683,-183.2840069,-11.78773379,-54.18375461,118.0446812,-188.7695639,-31.18112479,23.94008984,50.18178532,-87.20010211,15.59544333,-178.0867463,-13.1626841,-67.13426758,-31.10056096,15.16283337,-4.875021916,64.94368743,63.94787082,48.93603694,125.0928874,-48.27630441,-14.03361849,20.47318372,8.620845445,104.5067341,-27.90298017,131.5044624,63.30694178,31.94708245,-39.87351178,-8.723966286,-40.62315522,58.05104349,74.39951726,-41.30546971,70.45074231,33.53092897,-3.137835032
0.55,724.3400628,503.6933283,377.729128,-498.4188864,580.1322639,-123.2699058,400.4355011,-154.0717782,436.1099048,570.1860586,-79.18661768,-69.22195806,153.0291126,-55.91896834,-342.7718054,68.4695215,333.656149,-89.46112662,-274.8520347,158.5534579,-270.4533627,-238.9936337,-93.49087005,103.2899601,309.8345174,-160.2847091,14.65862694,-101.8332841,93.75473344,-219.1090046,143.180453,147.7392887,-155.5904407,-55.30862468,-113.2645859,-60.84568063,81.06116859,191.0468203,35.80372758,-101.837266,-117.3285946,83.20600929,-42.85210993,-61.33715775,50.11134455,-217.4743682,6.383528197,-169.610353,-35.96353917,107.0874372,-1.26517874,286.0242885,-96.19586706,5.375440324,-64.82609394,58.47205871,-72.24425771,98.87354275,48.00121714,-60.68842814,26.39004024,277.6345479,-121.5433763,100.5161556,92.88394168,13.60120298,327.3946717,-29.89344855,-27.41333279,31.43021988,101.7437947,20.48429829,-22.63783444,-39.92119708,156.5385088,-65.32890175,-55.83711713,-6.546479958,68.19314505,-164.5472335,-98.67437195,-88.23290096,-180.2222232,23.42136595,3.440222486,-8.69979179,-177.1492098,19.19749154,178.9932782,78.27606119,110.8437055,8.717258167,-44.46491066,18.86484332,-157.0319683,-27.87005123,-10.71151456,17.24427505,-44.27784743,49.2543174
0.539,363.6341068,-190.5691923,224.6939602,-534.5020482,328.7195983,480.0971953,-128.3382282,-478.7006907,785.5184185,-40.16099325,-60.24237705,-159.6955483,109.2332322,215.3459967,410.7452302,-133.8648179,-123.6278357,166.9860643,7.254733561,41.3104186,-194.1054325,-48.77465422,235.7581847,-284.9452998,387.9648051,162.7445563,-270.3962951,191.5555877,10.36895061,-68.40474221,-28.17304223,-20.80526307,132.9961504,9.871862879,179.0241028,152.5050778,-62.39702944,-98.4682232,-35.91443817,190.2538549,-55.26172977,132.4628764,-46.33182635,36.15525113,233.2160562,136.4123777,51.93782228,103.2774723,21.28631154,-69.67185148,-179.5943269,-63.23286956,162.9840214,-29.11360188,132.7186828,59.06314475,-141.3920415,-39.19940674,15.99088659,-38.42202336,97.14069315,71.95875319,29.34861355,-214.0474673,77.28590302,-113.2156198,-131.6086883,76.93048843,15.07745744,42.66191607,9.522732325,69.88174015,105.0209977,-7.738100031,-85.38707645,5.728639125,-30.19676287,97.9679608,-47.55359427,20.91984661,131.9885504,100.3940855,21.84510031,40.44364476,-25.29580991,-18.18429713,-55.84222554,24.53313766,166.1257526,76.4116159,-17.26719982,120.8032173,-17.91349265,10.64327648,-44.21299059,20.97756731,-72.47895064,-42.919225,-13.06366992,-41.26068553
0.501,184.7138537,-138.9231372,141.5517483,-826.0649485,135.596711,-444.0825146,38.96533195,-407.0237258,-8.972692778,2.314951524,149.6317396,-155.1374561,-146.367245,16.52956359,-131.2848557,-49.76279677,348.2437868,14.47312134,-89.66080806,125.1161825,83.39723309,274.4186637,-219.2571806,-50.11626383,-122.9739594,207.7744116,196.8526603,475.5384517,131.4220815,-145.7494016,43.44420995,181.1067671,-216.4301147,-73.36836534,-281.2869491,3.146213916,-51.53382225,141.9120517,-170.3625107,48.5626994,-57.4643663,-229.7212698,-130.3177271,53.72269703,-266.9765339,163.7237755,-46.126516,19.80278534,-11.5681732,-107.3505723,215.2625116,-29.15725186,23.86905854,42.45822795,43.15376522,172.0308262,154.1412296,-16.77054982,79.88827304,-38.25302949,-64.31582766,-80.10671731,58.47699135,-95.94570743,-159.8076889,-174.589894,4.887829294,-119.1665931,58.68432115,-108.7276561,-138.6590586,196.0970575,0.230186826,39.11865047,-43.42717548,85.31551617,-26.83293672,-39.04302064,76.24374,15.91968659,-110.4147997,-35.08699197,24.3804623,-46.87397097,-64.95403638,118.1730482,48.08074004,134.2741587,-61.12440107,160.5376676,-82.55721208,93.0994149,2.34394749,-69.30704405,-23.61051713,-43.27409437,60.88500559,-23.09096524,4.702617252,16.21153097
0.56,-3.815689368,-69.18601423,349.2557151,388.4293867,-58.73623579,-252.587295,296.5645971,-447.4616914,230.6258727,-385.6822173,-557.3500836,-10.40865947,-390.7773572,-568.6419897,254.7055005,248.5363545,88.62336441,-117.7564624,-246.6734843,283.8441082,470.789144,221.8029825,-37.71224946,329.5558001,-368.9683319,-19.96645358,107.133156,451.1933651,210.505467,-13.43836503,-162.4501415,-222.5032949,345.356621,188.9958447,-40.63151058,-293.0770793,-3.194890964,25.83842291,-35.6037075,19.50168643,75.80025725,0.756397289,-381.3055553,-208.3405164,235.9890433,-170.3020382,51.50926128,171.0672999,22.15820899,167.7441846,238.9682476,-267.9759764,-63.24417152,-7.912231526,37.72496573,53.01279461,103.2483779,36.28601828,103.9762015,-50.1443895,154.2100265,89.24786663,-11.29442766,-205.7476694,-16.13471873,33.13244452,-121.651666,-220.0985667,200.1138253,-54.56274925,-6.903750249,239.0675381,-41.65953195,-166.3515986,71.93931345,113.9224969,-79.59600781,65.17469007,7.029600796,-91.62246467,98.11381386,7.662378568,120.3355106,-24.77909457,-107.4714107,54.14751533,46.7643025,95.36512688,93.91517418,-75.77130098,173.9460373,-73.24318856,23.0470727,-3.980429072,-101.5872995,-16.39090777,-69.14323131,-4.078725261,86.90260001,140.5404943
